epoch;cnvnum;cnvlen
155;1.000000;155520.500000
156;1.000000;157894.000000
157;1.000000;156597.000000
158;1.000000;155570.000000
159;1.000000;154661.000000
160;1.000000;161136.000000
161;1.000000;157742.500000
162;1.000000;157894.000000
163;1.000000;154905.000000
164;1.000000;157694.000000
165;1.000000;162272.000000
166;1.000000;157694.000000
167;1.000000;158148.000000
168;1.000000;155074.000000
169;1.000000;157633.500000
170;1.000000;158689.500000
171;1.000000;156096.000000
172;1.000000;161877.500000
173;1.000000;158613.000000
174;1.000000;157599.500000
175;1.000000;157665.000000
176;1.000000;161109.500000
177;1.000000;158670.500000
178;1.000000;158356.000000
179;1.000000;155471.000000
180;1.000000;161119.000000
181;1.000000;160721.000000
182;1.000000;158351.000000
183;1.000000;157041.500000
184;1.000000;158343.000000
185;1.000000;154806.000000
186;1.000000;160471.000000
187;1.000000;158507.500000
188;1.000000;156545.000000
189;1.000000;155614.500000
190;1.000000;157694.000000
191;1.000000;158351.000000
192;1.000000;155978.000000
193;1.000000;154661.000000
194;1.000000;160981.000000
195;1.000000;161847.000000
196;1.000000;161581.000000
197;1.000000;157894.000000
198;1.000000;160521.500000
199;1.000000;159027.500000
200;1.000000;155777.000000
201;1.000000;156733.500000
202;1.000000;155757.500000
203;1.000000;157618.000000
204;1.000000;157673.000000
205;1.000000;154661.000000
206;1.000000;157534.000000
207;1.000000;158354.000000
208;1.000000;154661.000000
209;1.000000;155471.000000
210;1.000000;157694.000000
211;1.000000;154661.000000
212;1.000000;156644.000000
213;1.000000;156096.000000
214;1.000000;154661.000000
215;1.000000;159315.500000
216;1.000000;159854.000000
217;1.000000;158135.500000
218;1.000000;155471.000000
219;1.000000;157283.000000
220;1.000000;155136.500000
221;1.000000;154661.000000
222;1.000000;157683.500000
223;1.000000;158351.000000
224;1.000000;154661.000000
225;1.000000;158351.000000
226;1.000000;156493.000000
227;1.000000;157922.500000
228;1.000000;157694.000000
229;1.000000;158596.500000
230;1.000000;158997.000000
231;1.000000;158351.000000
232;1.000000;156713.500000
233;1.000000;158920.000000
234;1.000000;157665.000000
235;1.000000;154661.000000
236;1.000000;161591.000000
237;1.000000;158689.500000
238;1.000000;155469.000000
239;1.000000;154661.000000
240;1.000000;157675.000000
241;1.000000;162913.000000
242;1.000000;157654.500000
243;1.000000;155471.000000
244;1.000000;157324.000000
245;1.000000;158920.000000
246;1.000000;157694.000000
247;1.000000;158681.500000
248;1.000000;162019.500000
249;1.000000;156644.000000
250;1.000000;161638.000000
251;1.000000;157154.000000
252;1.000000;157654.500000
253;1.000000;155777.000000
254;1.000000;155216.000000
255;1.000000;155471.000000
256;1.000000;158021.000000
257;1.000000;154661.000000
258;1.000000;160866.000000
259;1.000000;155895.000000
260;1.000000;158351.000000
261;1.000000;154661.000000
262;1.000000;158260.000000
263;1.000000;157484.000000
264;1.000000;156179.000000
265;1.000000;157599.500000
266;1.000000;154661.000000
267;1.000000;158920.000000
268;1.000000;155201.500000
269;1.000000;158920.000000
270;1.000000;157694.000000
271;1.000000;157523.500000
272;1.000000;158592.500000
273;1.000000;156545.000000
274;1.000000;155297.000000
275;1.000000;155471.000000
276;1.000000;156568.500000
277;1.000000;156493.000000
278;1.000000;161279.000000
279;1.000000;161234.000000
280;1.000000;159741.000000
281;1.000000;161136.000000
282;1.000000;158351.000000
283;1.000000;156597.000000
284;1.000000;155074.000000
285;1.000000;160476.500000
286;1.000000;152877.500000
287;1.000000;155471.000000
288;1.000000;157439.000000
289;1.000000;159854.000000
290;1.000000;158148.000000
291;1.000000;162318.500000
292;1.000000;164447.000000
293;1.000000;160112.000000
294;1.000000;158503.000000
295;1.000000;158249.500000
296;1.000000;156377.000000
297;1.000000;154661.000000
298;1.000000;154661.000000
299;1.000000;158785.500000
300;1.000000;156331.000000
301;1.000000;158949.500000
302;1.000000;154661.000000
303;1.000000;161362.000000
304;1.000000;154661.000000
305;1.000000;159660.000000
306;1.000000;154661.000000
307;1.000000;154661.000000
308;1.000000;156253.000000
309;1.000000;158016.000000
310;1.000000;164119.000000
311;1.000000;155471.000000
312;1.000000;156620.500000
313;1.000000;154661.000000
314;1.000000;165421.000000
315;1.000000;154661.000000
316;1.000000;160789.500000
317;1.000000;161136.000000
318;1.000000;158148.000000
319;1.000000;154402.500000
320;1.000000;155471.000000
321;1.000000;162272.000000
322;1.000000;159854.000000
323;1.000000;161127.500000
324;1.000000;156783.000000
325;1.000000;157523.500000
326;1.000000;157694.000000
327;1.000000;158021.000000
328;1.000000;158397.000000
329;1.000000;156344.000000
330;1.000000;157482.500000
331;1.000000;158148.000000
332;1.000000;158920.000000
333;1.000000;159730.500000
334;1.000000;161100.000000
335;1.000000;156783.000000
336;1.000000;155471.000000
337;1.000000;157694.000000
338;1.000000;155469.000000
339;1.000000;155471.000000
340;1.000000;155471.000000
341;1.000000;155136.500000
342;1.000000;155649.000000
343;1.000000;161594.000000
344;1.000000;154661.000000
345;1.000000;154661.000000
346;1.000000;162596.500000
347;1.000000;155978.000000
348;1.000000;155777.000000
349;1.000000;163060.000000
350;1.000000;158920.000000
351;1.000000;154661.000000
352;1.000000;157523.500000
353;1.000000;162967.000000
354;1.000000;164033.000000
355;1.000000;158528.000000
356;1.000000;156179.000000
357;1.000000;157694.000000
358;1.000000;156493.000000
359;1.000000;154661.000000
360;1.000000;160414.500000
361;1.000000;158988.000000
362;1.000000;157694.000000
363;1.000000;159934.000000
364;1.000000;157815.500000
365;1.000000;161033.000000
366;1.000000;156783.000000
367;1.000000;158730.000000
368;1.000000;155995.500000
369;1.000000;156437.500000
370;1.000000;157209.000000
371;1.000000;154661.000000
372;1.000000;161617.000000
373;1.000000;158613.000000
374;1.000000;158351.000000
375;1.000000;156725.500000
376;1.000000;161751.000000
377;1.000000;155074.000000
378;1.000000;156421.500000
379;1.000000;156115.000000
380;1.000000;155590.000000
381;1.000000;157654.500000
382;1.000000;157439.000000
383;1.000000;154661.000000
384;1.000000;158613.000000
385;1.000000;156176.500000
386;1.000000;154661.000000
387;1.000000;154661.000000
388;1.000000;154753.500000
389;1.000000;161537.000000
390;1.000000;159854.000000
391;1.000000;157599.500000
392;1.000000;161362.000000
393;1.000000;155777.000000
394;1.000000;156690.000000
395;1.000000;154661.000000
396;1.000000;160721.000000
397;1.000000;159720.000000
398;1.000000;155570.000000
399;1.000000;156783.000000
400;1.000000;158920.000000
401;1.000000;159730.500000
402;1.000000;159660.000000
403;1.000000;157617.000000
404;1.000000;159071.000000
405;1.000000;157969.500000
406;1.000000;162272.000000
407;1.000000;162083.000000
408;1.000000;159236.500000
409;1.000000;159764.500000
410;1.000000;155471.000000
411;1.000000;158572.000000
412;1.000000;157694.000000
413;1.000000;158988.000000
414;1.000000;157484.000000
415;1.000000;154661.000000
416;1.000000;155570.000000
417;1.000000;156649.000000
418;1.000000;158949.500000
419;1.000000;155471.000000
420;1.000000;154904.000000
421;1.000000;155316.500000
422;1.000000;158507.500000
423;1.000000;161226.000000
424;1.000000;157694.000000
425;1.000000;155471.000000
426;1.000000;155471.000000
427;1.000000;160835.000000
428;1.000000;155570.000000
429;1.000000;157585.000000
430;1.000000;157694.000000
431;1.000000;157694.000000
432;1.000000;157563.000000
433;1.000000;155987.000000
434;1.000000;155471.000000
435;1.000000;154661.000000
436;1.000000;155520.500000
437;1.000000;154661.000000
438;1.000000;155471.000000
439;1.000000;155791.500000
440;1.000000;157694.000000
441;1.000000;162103.000000
442;1.000000;156783.000000
443;1.000000;155019.000000
444;1.000000;156545.000000
445;1.000000;157958.000000
446;1.000000;154661.000000
447;1.000000;155869.000000
448;1.000000;154661.000000
449;1.000000;154928.000000
450;1.000000;156547.500000
451;1.000000;157694.000000
452;1.000000;154661.000000
453;1.000000;159720.000000
454;1.000000;161751.000000
455;1.000000;163218.000000
456;1.000000;156713.500000
457;1.000000;158351.000000
458;1.000000;157966.000000
459;1.000000;155471.000000
460;1.000000;155471.000000
461;1.000000;160322.000000
462;1.000000;154661.000000
463;1.000000;156783.000000
464;1.000000;157484.000000
465;1.000000;153018.000000
466;1.000000;155624.000000
467;1.000000;159040.500000
468;1.000000;156268.000000
469;1.000000;163883.500000
470;1.000000;154661.000000
471;1.000000;155109.000000
472;1.000000;154806.000000
473;1.000000;155777.000000
474;1.000000;161196.000000
475;1.000000;154661.000000
476;1.000000;154661.000000
477;1.000000;156783.000000
478;1.000000;159787.000000
479;1.000000;157988.000000
480;1.000000;154661.000000
481;1.000000;155471.000000
482;1.000000;161025.500000
483;1.000000;156013.000000
484;1.000000;155896.000000
485;1.000000;156597.000000
486;1.000000;160433.000000
487;1.000000;156965.000000
488;1.000000;156783.000000
489;1.000000;154661.000000
490;1.000000;157791.000000
491;1.000000;155469.000000
492;1.000000;157560.000000
493;1.000000;154661.000000
494;1.000000;157794.000000
495;1.000000;157209.000000
496;1.000000;156929.000000
497;1.000000;162325.500000
498;1.000000;157742.500000
499;1.000000;157791.000000
500;1.000000;154661.000000
501;1.000000;162361.000000
502;1.000000;157713.000000
503;1.000000;155469.000000
504;1.000000;157765.000000
505;1.000000;154661.000000
506;1.000000;154793.000000
507;1.000000;156713.500000
508;1.000000;156493.000000
509;1.000000;158362.500000
510;1.000000;159639.000000
511;1.000000;154661.000000
512;1.000000;157439.000000
513;1.000000;160721.000000
514;1.000000;155471.000000
515;1.000000;153501.000000
516;1.000000;157544.500000
517;1.000000;155471.000000
518;1.000000;155742.000000
519;1.000000;158351.000000
520;1.000000;161751.000000
521;1.000000;161786.500000
522;1.000000;157542.000000
523;1.000000;156466.500000
524;1.000000;154661.000000
525;1.000000;158021.000000
526;1.000000;158949.500000
527;1.000000;157694.000000
528;1.000000;158443.000000
529;1.000000;158351.000000
530;1.000000;158351.000000
531;1.000000;157628.500000
532;1.000000;155057.500000
533;1.000000;158351.000000
534;1.000000;158745.500000
535;1.000000;158920.000000
536;1.000000;158959.500000
537;1.000000;158156.000000
538;1.000000;155074.000000
539;1.000000;161363.000000
540;1.000000;158122.500000
541;1.000000;156713.500000
542;1.000000;157673.000000
543;1.000000;155470.000000
544;1.000000;154661.000000
545;1.000000;156179.000000
546;1.000000;159352.500000
547;1.000000;160051.000000
548;1.000000;154661.000000
549;1.000000;155471.000000
550;1.000000;160721.000000
551;1.000000;154661.000000
552;1.000000;158281.500000
553;1.000000;157694.000000
554;1.000000;156783.000000
555;1.000000;158635.500000
556;1.000000;154661.000000
557;1.000000;154661.000000
558;1.000000;161196.000000
559;1.000000;154661.000000
560;1.000000;157439.000000
561;1.000000;154213.000000
562;1.000000;156013.000000
563;1.000000;156179.000000
564;1.000000;158351.000000
565;1.000000;156783.000000
566;1.000000;154661.000000
567;1.000000;155895.000000
568;1.000000;157738.500000
569;1.000000;161166.000000
570;1.000000;157634.000000
571;1.000000;154661.000000
572;1.000000;157884.000000
573;1.000000;162260.000000
574;1.000000;157694.000000
575;1.000000;157209.000000
576;1.000000;158351.000000
577;1.000000;156973.000000
578;1.000000;154661.000000
579;1.000000;162467.000000
580;1.000000;160721.000000
581;1.000000;154661.000000
582;1.000000;158212.000000
583;1.000000;157578.500000
584;1.000000;162435.000000
585;1.000000;161306.000000
586;1.000000;158021.000000
587;1.000000;157791.000000
588;1.000000;155488.000000
589;1.000000;154661.000000
590;1.000000;155471.000000
591;1.000000;157599.500000
592;1.000000;157683.500000
593;1.000000;154661.000000
594;1.000000;155285.000000
595;1.000000;158572.000000
596;1.000000;154661.000000
597;1.000000;157694.000000
598;1.000000;154661.000000
599;1.000000;161917.000000
600;1.000000;158021.000000
601;1.000000;157636.000000
602;1.000000;161364.000000
603;1.000000;157589.000000
604;1.000000;157111.000000
605;1.000000;156601.500000
606;1.000000;161877.500000
607;1.000000;157560.000000
608;1.000000;154661.000000
609;1.000000;157563.000000
610;1.000000;158920.000000
611;1.000000;158281.500000
612;1.000000;157694.000000
613;1.000000;154661.000000
614;1.000000;157694.000000
615;1.000000;154783.000000
616;1.000000;154661.000000
617;1.000000;161364.000000
618;1.000000;156741.000000
619;1.000000;155624.000000
620;1.000000;155193.500000
621;1.000000;154661.000000
622;1.000000;156690.000000
623;1.000000;161109.500000
624;1.000000;158343.000000
625;1.000000;161157.500000
626;1.000000;157563.000000
627;1.000000;157111.000000
628;1.000000;154661.000000
629;1.000000;162895.000000
630;1.000000;157618.000000
631;1.000000;161119.000000
632;1.000000;155471.000000
633;1.000000;156493.000000
634;1.000000;158249.500000
635;1.000000;155836.500000
636;1.000000;161942.000000
637;1.000000;157439.000000
638;1.000000;158997.000000
639;1.000000;160193.000000
640;1.000000;157164.500000
641;1.000000;156783.000000
642;1.000000;157829.000000
643;1.000000;157209.000000
644;1.000000;157537.500000
645;1.000000;154661.000000
646;1.000000;154661.000000
647;1.000000;154661.000000
648;1.000000;155471.000000
649;1.000000;157791.000000
650;1.000000;159730.500000
651;1.000000;159178.500000
652;1.000000;157683.500000
653;1.000000;158920.000000
654;1.000000;158351.000000
655;1.000000;158988.000000
656;1.000000;158997.000000
657;1.000000;160960.000000
658;1.000000;158351.000000
659;1.000000;160928.500000
660;1.000000;155520.500000
661;1.000000;157683.500000
662;1.000000;155520.500000
663;1.000000;164175.500000
664;1.000000;155770.000000
665;1.000000;159730.500000
666;1.000000;161914.000000
667;1.000000;154661.000000
668;1.000000;160928.500000
669;1.000000;157461.500000
670;1.000000;156034.500000
671;1.000000;158351.000000
672;1.000000;155471.000000
673;1.000000;154661.000000
674;1.000000;161914.000000
675;1.000000;157673.000000
676;1.000000;162083.000000
677;1.000000;158766.500000
678;1.000000;155471.000000
679;1.000000;165653.000000
680;1.000000;158362.500000
681;1.000000;159194.000000
682;1.000000;155634.000000
683;1.000000;157842.500000
684;1.000000;156713.500000
685;1.000000;159741.000000
686;1.000000;154661.000000
687;1.000000;160322.000000
688;1.000000;158997.000000
689;1.000000;154661.000000
690;1.000000;158920.000000
691;1.000000;159730.500000
692;1.000000;162272.000000
693;1.000000;159588.000000
694;1.000000;157636.000000
695;1.000000;156783.000000
696;1.000000;164131.000000
697;1.000000;159610.500000
698;1.000000;157694.000000
699;1.000000;157209.000000
700;1.000000;156493.000000
701;1.000000;155317.500000
702;1.000000;158351.000000
703;1.000000;156175.000000
704;1.000000;156742.000000
705;1.000000;155520.500000
706;1.000000;154661.000000
707;1.000000;155337.000000
708;1.000000;154783.000000
709;1.000000;158351.000000
710;1.000000;154661.000000
711;1.000000;154661.000000
712;1.000000;158323.500000
713;1.000000;156783.000000
714;1.000000;155570.000000
715;1.000000;157694.000000
716;1.000000;154806.000000
717;1.000000;164038.000000
718;1.000000;156996.000000
719;1.000000;163633.000000
720;1.000000;157058.500000
721;1.000000;153501.000000
722;1.000000;158351.000000
723;1.000000;162272.000000
724;1.000000;161127.500000
725;1.000000;156783.000000
726;1.000000;156996.000000
727;1.000000;158397.000000
728;1.000000;159458.000000
729;1.000000;157694.000000
730;1.000000;157694.000000
731;1.000000;154661.000000
732;1.000000;156713.500000
733;1.000000;155853.000000
734;1.000000;154661.000000
735;1.000000;155471.000000
736;1.000000;157077.500000
737;1.000000;155042.000000
738;1.000000;161364.000000
739;1.000000;155895.000000
740;1.000000;155136.500000
741;1.000000;155570.000000
742;1.000000;159601.500000
743;1.000000;158397.000000
744;1.000000;161100.000000
745;1.000000;157737.000000
746;1.000000;154661.000000
747;1.000000;157523.500000
748;1.000000;155470.000000
749;1.000000;154661.000000
750;1.000000;156996.000000
751;1.000000;158397.000000
752;1.000000;159424.500000
753;1.000000;157335.500000
754;1.000000;156801.500000
755;1.000000;162272.000000
756;1.000000;157143.500000
757;1.000000;157620.500000
758;1.000000;161136.000000
759;1.000000;155469.000000
760;1.000000;160322.000000
761;1.000000;156270.500000
762;1.000000;157523.500000
763;1.000000;158148.000000
764;1.000000;155471.000000
765;1.000000;161998.500000
766;1.000000;158362.500000
767;1.000000;156909.000000
768;1.000000;157694.000000
769;1.000000;154951.000000
770;1.000000;157694.000000
771;1.000000;160721.000000
772;1.000000;154661.000000
773;1.000000;156644.000000
774;1.000000;155253.500000
775;1.000000;155471.000000
776;1.000000;162103.000000
777;1.000000;155290.000000
778;1.000000;154661.000000
779;1.000000;162083.000000
780;1.000000;155861.000000
781;1.000000;155074.000000
782;1.000000;157913.000000
783;1.000000;154661.000000
784;1.000000;158249.500000
785;1.000000;162387.000000
786;1.000000;154661.000000
787;1.000000;157509.500000
788;1.000000;157694.000000
789;1.000000;158473.000000
790;1.000000;157111.000000
791;1.000000;149741.000000
792;1.000000;157555.000000
793;1.000000;156795.000000
794;1.000000;157694.000000
795;1.000000;157673.000000
796;1.000000;158613.000000
797;1.000000;156333.000000
798;1.000000;159187.500000
799;1.000000;157694.000000
800;1.000000;158351.000000
801;1.000000;155471.000000
802;1.000000;160721.000000
803;1.000000;157439.000000
804;1.000000;159945.500000
805;1.000000;157427.000000
806;1.000000;161557.500000
807;1.000000;161196.000000
808;1.000000;163907.000000
809;1.000000;154730.500000
810;1.000000;157484.000000
811;1.000000;157673.000000
812;1.000000;155164.000000
813;1.000000;155471.000000
814;1.000000;157654.500000
815;1.000000;157497.000000
816;1.000000;158920.000000
817;1.000000;165653.000000
818;1.000000;157742.500000
819;1.000000;156013.000000
820;1.000000;161186.000000
821;1.000000;159401.000000
822;1.000000;156620.500000
823;1.000000;155471.000000
824;1.000000;158681.500000
825;1.000000;156096.000000
826;1.000000;157742.500000
827;1.000000;155471.000000
828;1.000000;159571.500000
829;1.000000;155471.000000
830;1.000000;156046.000000
831;1.000000;155469.000000
832;1.000000;161109.500000
833;1.000000;157694.000000
834;1.000000;157209.000000
835;1.000000;156726.000000
836;1.000000;156649.000000
837;1.000000;157129.000000
838;1.000000;160721.000000
839;1.000000;155012.500000
840;1.000000;157894.000000
841;1.000000;155091.500000
842;1.000000;156336.000000
843;1.000000;155164.000000
844;1.000000;160721.000000
845;1.000000;155469.000000
846;1.000000;161166.000000
847;1.000000;159730.500000
848;1.000000;159328.500000
849;1.000000;162097.000000
850;1.000000;156656.000000
851;1.000000;154661.000000
852;1.000000;158187.500000
853;1.000000;158920.000000
854;1.000000;157694.000000
855;1.000000;158351.000000
856;1.000000;160721.000000
857;1.000000;158362.500000
858;1.000000;163503.000000
859;1.000000;155777.000000
860;1.000000;154661.000000
861;1.000000;155109.000000
862;1.000000;158920.000000
863;1.000000;158351.000000
864;1.000000;154661.000000
865;1.000000;158351.000000
866;1.000000;154661.000000
867;1.000000;154661.000000
868;1.000000;156783.000000
869;1.000000;154661.000000
870;1.000000;156929.000000
871;1.000000;158397.000000
872;1.000000;157484.000000
873;1.000000;154661.000000
874;1.000000;154661.000000
875;1.000000;155470.000000
876;1.000000;155164.000000
877;1.000000;153803.000000
878;1.000000;163690.000000
879;1.000000;160910.500000
880;1.000000;155074.000000
881;1.000000;157534.000000
882;1.000000;157346.500000
883;1.000000;154661.000000
884;1.000000;155471.000000
885;1.000000;155050.000000
886;1.000000;154661.000000
887;1.000000;157209.000000
888;1.000000;154661.000000
889;1.000000;156760.500000
890;1.000000;161279.000000
891;1.000000;159720.000000
892;1.000000;157921.000000
893;1.000000;159797.500000
894;1.000000;158920.000000
895;1.000000;162154.000000
896;1.000000;159854.000000
897;1.000000;160958.500000
898;1.000000;154661.000000
899;1.000000;155968.000000
900;1.000000;155470.000000
901;1.000000;158979.000000
902;1.000000;156046.000000
903;1.000000;157599.500000
904;1.000000;157842.500000
905;1.000000;154661.000000
906;1.000000;160721.000000
907;1.000000;154829.500000
908;1.000000;155440.000000
909;1.000000;156013.000000
910;1.000000;157130.500000
911;1.000000;157427.000000
912;1.000000;157842.500000
913;1.000000;157599.500000
914;1.000000;161629.000000
915;1.000000;157541.500000
916;1.000000;155673.500000
917;1.000000;157563.000000
918;1.000000;154661.000000
919;1.000000;155742.000000
920;1.000000;160322.000000
921;1.000000;155889.000000
922;1.000000;158249.500000
923;1.000000;163933.500000
924;1.000000;157842.500000
925;1.000000;158443.000000
926;1.000000;155136.500000
927;1.000000;157484.000000
928;1.000000;162012.500000
929;1.000000;158997.000000
930;1.000000;151630.000000
931;1.000000;157922.500000
932;1.000000;157683.500000
933;1.000000;157615.500000
934;1.000000;160910.500000
935;1.000000;156644.000000
936;1.000000;161823.500000
937;1.000000;155627.000000
938;1.000000;156597.000000
939;1.000000;154661.000000
940;1.000000;154661.000000
941;1.000000;156649.000000
942;1.000000;155614.500000
943;1.000000;154661.000000
944;1.000000;157694.000000
945;1.000000;155471.000000
946;1.000000;161237.500000
947;1.000000;156783.000000
948;1.000000;159265.500000
949;1.000000;156596.000000
950;1.000000;157969.500000
951;1.000000;156644.500000
952;1.000000;154905.000000
953;1.000000;154661.000000
954;1.000000;154661.000000
955;1.000000;154661.000000
956;1.000000;157742.500000
957;1.000000;156345.000000
958;1.000000;158176.000000
959;1.000000;156895.500000
960;1.000000;158122.500000
961;1.000000;159854.000000
962;1.000000;154661.000000
963;1.000000;154661.000000
964;1.000000;158443.000000
965;1.000000;154661.000000
966;1.000000;160988.000000
967;1.000000;155777.000000
968;1.000000;158351.000000
969;1.000000;157324.000000
970;1.000000;157462.500000
971;1.000000;158920.000000
972;1.000000;156246.000000
973;1.000000;158351.000000
974;1.000000;155919.000000
975;1.000000;155754.000000
976;1.000000;162361.000000
977;1.000000;160769.000000
978;1.000000;154905.000000
979;1.000000;160544.500000
980;1.000000;156221.000000
981;1.000000;160322.000000
982;1.000000;157694.000000
983;1.000000;155109.000000
984;1.000000;154661.000000
985;1.000000;156013.000000
986;1.000000;154661.000000
987;1.000000;155471.000000
988;1.000000;153501.000000
989;1.000000;154661.000000
990;1.000000;161119.000000
991;1.000000;154661.000000
992;1.000000;157595.000000
993;1.000000;154661.000000
994;1.000000;156336.000000
995;1.000000;158351.000000
996;1.000000;158351.000000
997;1.000000;157742.500000
998;1.000000;155471.000000
999;1.000000;160888.000000
1000;1.000000;156681.500000
