;id;r1;r2;r3;dist1;clusters
104;77012;1090792;-10.0015;2.09008;0.09009248800000001;0
105;221788;5203797;-10.0195;1.91177;0.09035918800000001;0
106;322708;1876666;-10.0722;1.945;0.090762547;0
107;42146;2655535;-9.932910000000001;1.93839;0.09108710199999999;0
108;64464;3721556;-10.062000000000001;2.0682400000000003;0.09219922800000001;0
109;59100;2738382;-9.99438;1.90789;0.09228129;0
110;86269;4476337;-10.049;2.07824;0.09231737400000001;0
111;239913;4650521;-10.0687;2.06184;0.092433087;0
112;151008;3930946;-10.0248;1.91093;0.092458125;0
113;211273;4638923;-9.96979;1.91257;0.09250215699999999;0
114;113197;1339869;-10.0642;1.9330599999999998;0.092750222;0
115;18045;1860417;-9.91889;2.04623;0.093359761;0
116;183417;2978965;-10.0845;1.9559900000000001;0.095273974;0
117;99756;3957226;-10.0923;1.9763099999999998;0.09529169;0
118;285015;1336944;-9.906239999999999;1.98165;0.09553878800000001;0
119;119260;4765442;-10.0942;2.01784;0.095874426;0
120;249729;4464223;-10.0964;2.00478;0.096518436;0
121;282291;2288103;-9.92827;1.93527;0.096618662;0
122;284021;2717364;-10.0338;1.90945;0.09665269;0
123;147807;4426054;-10.0317;2.09174;0.097062442;0
124;329932;2524367;-10.0233;2.09455;0.09737860400000001;0
125;169694;4128303;-10.0761;1.93905;0.097499295;0
126;259707;3947745;-10.0784;1.94075;0.09827065900000001;0
127;347409;5276760;-10.0679;2.07115;0.098350051;0
128;171644;4851298;-10.0861;1.9513900000000002;0.098874375;0
129;93287;2804787;-10.0695;2.0703400000000003;0.09888359599999999;0
130;34564;1492365;-10.0341;2.0931900000000003;0.09923298900000001;0
131;288271;5788021;-10.0136;2.0987299999999998;0.099662294;0
132;241506;5407685;-10.0465;2.08851;0.099981349;0
133;73572;3207266;-10.0913;1.9561;0.101305972;0
134;34298;1754938;-10.0871;1.94787;0.101508359;0
135;193802;3524677;-9.90528;2.0373799999999997;0.10182898800000001;0
136;110812;3285747;-10.0695;1.92461;0.102537321;0
137;29926;4042712;-9.96221;1.9045599999999998;0.102649295;0
138;79813;3569759;-9.90436;2.0380599999999998;0.10293480099999999;0
139;259968;1780868;-9.94539;2.08813;0.10367810300000001;0
140;96975;4723757;-9.90203;1.96511;0.103997274;0
141;142414;3182816;-9.9958;1.89557;0.10451442400000001;0
142;129596;2398749;-10.0993;1.96691;0.104668229;0
143;169196;3414618;-9.98461;1.89635;0.10478632800000001;0
144;311587;1571415;-10.091000000000001;1.9477;0.104958516;0
145;166647;4381267;-9.89631;2.01705;0.10508243699999999;0
146;26482;4986274;-10.0471;1.9051900000000002;0.105864754;0
147;327804;4165280;-9.9183;1.9320599999999999;0.10625786400000001;0
148;313178;2823165;-9.96883;2.1017;0.106369445;0
149;229446;1282033;-10.0759;2.07499;0.106697283;0
150;47408;3408088;-10.1067;1.99656;0.10675543800000001;0
151;180325;2876815;-9.89295;2.00257;0.107080845;0
152;176096;2669832;-9.96702;2.10201;0.107208771;0
153;124680;2748627;-9.93249;2.08339;0.10729162199999999;0
154;322063;3739480;-10.0942;2.0514900000000003;0.107353901;0
155;158568;2853452;-9.91231;1.93688;0.10804476199999999;0
156;45099;1350284;-10.0551;2.09321;0.10827794800000001;0
157;186774;3114120;-10.1078;1.98705;0.108575055;0
158;54534;5723331;-10.0076;2.1087599999999997;0.109025215;0
159;62064;3947568;-10.1075;2.0251;0.110391395;0
160;340859;3590791;-10.0777;2.07938;0.111078686;0
161;71573;6013088;-9.95921;1.89615;0.111573503;0
162;344415;3791259;-9.93636;1.90815;0.111742884;0
163;55222;5947991;-10.0679;1.91022;0.11256490699999999;0
164;138216;4870609;-9.930069999999999;1.9111900000000002;0.113037255;0
165;87991;5948388;-10.0668;2.09251;0.114106705;0
166;356238;2163348;-9.928339999999999;2.0903;0.11527899;0
167;60950;4015419;-10.0862;1.92144;0.1166281;0
168;232680;5517297;-9.89281;2.04602;0.116651346;0
169;15230;4198002;-10.1166;2.00992;0.117021222;0
170;284549;5174634;-10.1085;2.04526;0.117561548;0
171;26690;3889854;-10.0856;2.08074;0.117670334;0
172;106141;1143239;-10.0991;2.0636200000000002;0.11776380800000001;0
173;36630;1629798;-9.9372;1.8986299999999998;0.119246454;0
174;106457;1757069;-10.003;1.88068;0.119357708;0
175;254464;4975099;-9.8842;2.0291200000000003;0.119405253;0
176;39919;1639265;-10.0614;2.10263;0.11959463599999999;0
177;149894;5304862;-9.88706;1.9587400000000001;0.120240722;0
178;145585;1214675;-9.99718;1.87968;0.120353042;0
179;230606;2038717;-10.1115;2.0455799999999997;0.120456575;0
180;227071;2650652;-10.118;2.02695;0.121038434;0
181;248383;3200558;-9.93093;2.0994900000000003;0.121115338;0
182;144557;4247317;-10.0196;1.88045;0.12114603800000001;0
183;202671;1570238;-10.1159;2.03688;0.121626249;0
184;148253;5778355;-9.87819;1.9924400000000002;0.122044376;0
185;264910;2390672;-9.965010000000001;2.11699;0.12211044300000001;0
186;8657;2884257;-10.0558;2.1089900000000004;0.12244370199999999;0
187;322771;1626711;-9.89098;1.9442400000000002;0.12245218699999999;0
188;13172;5623951;-9.995339999999999;2.12237;0.12245869699999999;0
189;347011;3739561;-10.0623;1.8943900000000002;0.122616321;0
190;17762;1510326;-10.0982;2.07524;0.12371054;0
191;348646;3917781;-10.089;2.08603;0.123782716;0
192;346638;5049612;-9.8769;1.98627;0.12386332300000001;0
193;142217;4010801;-10.0824;1.9064299999999998;0.12468001;0
194;97843;3330970;-10.0276;2.12226;0.12533661699999998;0
195;27924;1969947;-9.87617;1.97917;0.12556973300000002;0
196;227546;1886739;-10.1223;1.97091;0.125712044;0
197;96511;5640657;-10.1255;2.00814;0.125763705;0
198;172539;5086627;-9.88813;1.9416400000000003;0.126177599;0
199;28755;2218290;-10.1221;1.96815;0.126185706;0
200;67088;5346148;-9.96391;2.12186;0.127091887;0
201;5594;4300124;-10.04;2.12099;0.127430687;0
202;304562;4907179;-10.082;2.09848;0.128149563;0
203;339901;2827703;-9.92145;2.10176;0.12855038;0
204;302915;5460983;-9.91779;1.90116;0.128560607;0
205;107857;3857631;-10.1267;1.97692;0.128785001;0
206;115320;1329048;-10.0713;2.1074200000000003;0.12892923;0
207;51003;3811978;-10.016;1.87179;0.129204505;0
208;241665;5057472;-10.0737;1.8937400000000002;0.129316966;0
209;136176;5633669;-9.871789999999999;1.9828400000000002;0.129353275;0
210;218580;3948262;-9.944180000000001;1.8827599999999998;0.12985026;0
211;133328;3835277;-10.104;1.9220700000000002;0.12995801199999998;0
212;51996;4010626;-10.0094;1.86989;0.130449117;0
213;121454;2794272;-10.1148;1.9378;0.13056753;0
214;361679;3095402;-10.0166;1.8703599999999998;0.130698468;0
215;284496;5107484;-9.984760000000001;1.86988;0.131009435;0
216;272599;3808611;-10.0322;2.1271;0.131115407;0
217;240460;3438562;-10.0082;1.86897;0.131286332;0
218;110713;5733150;-10.0703;2.1114;0.13172718;0
219;159069;4531867;-10.1315;1.989;0.13195927400000002;0
220;72181;4037685;-9.86797;2.00557;0.13214744;0
221;149189;1250695;-10.0708;2.11184;0.132366256;0
222;294223;5077104;-10.1145;2.06642;0.132370187;0
223;348002;1483868;-10.1124;2.0712200000000003;0.133064076;0
224;244272;2462138;-10.133;2.00617;0.133143039;0
225;205516;5233122;-9.87221;1.96217;0.13327187599999998;0
226;79847;2238702;-10.0339;2.1291900000000004;0.133563716;0
227;347224;4554687;-10.0875;2.1011;0.133706619;0
228;111615;2758567;-10.0771;2.10964;0.134034845;0
229;177530;4325057;-10.0138;1.8665200000000002;0.134191469;0
230;342767;1250475;-9.86895;1.9709299999999998;0.13423549199999998;0
231;211805;1894006;-10.0939;2.0960900000000002;0.13435214199999998;0
232;100927;4046910;-9.945;2.12339;0.135092902;0
233;16054;4468659;-10.0742;1.8869599999999997;0.135217165;0
234;226758;4258889;-10.1352;1.992;0.13543648;0
235;117667;6002097;-9.875630000000001;1.9462;0.135507701;0
236;168590;3301264;-10.1298;1.9610299999999998;0.135523802;0
237;207408;1041120;-10.0877;2.10375;0.135850478;0
238;197572;1512151;-10.0571;2.12345;0.136015854;0
239;119060;3712942;-9.89458;1.91395;0.13608078099999998;0
240;235267;3327362;-10.0757;1.8866900000000002;0.136270489;0
241;351771;2197523;-10.1044;2.08764;0.136308949;0
242;12367;5021260;-10.1196;1.9344700000000001;0.136375734;0
243;40074;5261585;-9.86316;1.9887400000000002;0.137302488;0
244;267132;4467453;-9.86544;2.02788;0.137417932;0
245;92866;5458404;-9.89306;2.08633;0.137437377;0
246;174347;5683437;-10.1295;1.9534099999999999;0.13762586300000001;0
247;242662;3292257;-10.0388;2.1326400000000003;0.138198443;0
248;307815;3899953;-9.99271;1.8616400000000002;0.138551917;0
249;280919;4566236;-10.1058;2.0895599999999996;0.138616859;0
250;58130;1741683;-10.1048;2.09095;0.13876218;0
251;7124;1726340;-9.8713;2.05246;0.138981084;0
252;389;5151722;-9.94789;1.8710900000000001;0.13904402300000002;0
253;280586;5729624;-10.0861;2.11002;0.13970544199999999;0
254;348560;4958424;-10.1015;1.90369;0.139920928;0
255;34170;2705148;-10.0492;1.8689200000000001;0.140009308;0
256;101478;3174714;-10.0934;1.89493;0.14058188;0
257;7780;4782019;-9.8625;2.03052;0.14084644300000002;0
258;5746;2152817;-9.88883;2.08658;0.14090729300000002;0
259;75861;3866477;-10.0447;2.13395;0.14121151699999998;0
260;249633;5538678;-9.95881;1.86443;0.141689241;0
261;175382;5189764;-10.0734;1.87863;0.141838771;0
262;145011;2663876;-10.1423;1.9849700000000001;0.14309154699999999;0
263;181232;2305962;-10.0483;2.1347099999999997;0.14310721199999998;0
264;170591;3380506;-9.85918;2.02584;0.143171149;0
265;44674;5995016;-9.86128;1.9628900000000002;0.143598017;0
266;161624;1941543;-10.0859;2.11508;0.143604375;0
267;53378;2165024;-10.1438;1.9919799999999999;0.14402347199999999;0
268;150182;2849786;-10.1384;2.04067;0.144251894;0
269;300628;2718356;-10.1308;2.06157;0.14456661099999998;0
270;340706;3293339;-10.1395;2.0390200000000003;0.144854446;0
271;330384;2177541;-9.96994;1.8579299999999999;0.145215318;0
272;73236;2103827;-10.0367;2.14134;0.14602700300000002;0
273;16605;5095428;-9.86635;1.94095;0.14611374;0
274;129363;5999774;-10.121;2.0819799999999997;0.146156493;0
275;81501;2038076;-9.89207;1.90094;0.146498357;0
276;20292;4465873;-9.86749;2.0632599999999996;0.146835717;0
277;254576;5358460;-9.97146;2.14474;0.147526944;0
278;32440;2484471;-10.1123;1.9038599999999999;0.147831626;0
279;220498;4816131;-9.85225;1.9912400000000001;0.148009459;0
280;190118;1737501;-10.0013;1.85175;0.1482557;0
281;276771;3356691;-10.0894;1.8807599999999998;0.149032002;0
282;324029;3740891;-10.0515;2.13993;0.149106187;0
283;155651;1916294;-9.91975;1.87347;0.149832918;0
284;72328;5184112;-9.99703;2.15;0.15002939999999998;0
285;227586;1265995;-9.92643;1.86917;0.150096748;0
286;227806;5491774;-10.0507;1.8586599999999998;0.150158202;0
287;92717;4583855;-10.0467;2.14289;0.150327782;0
288;179411;3114495;-10.1489;1.9776599999999998;0.150566549;0
289;5318;4662894;-10.001;2.1505900000000002;0.15059332;0
290;330786;1013255;-10.0512;2.14165;0.150619263;0
291;310976;3239087;-9.85337;1.96425;0.150925211;0
292;3308;3728238;-10.086;1.8759299999999999;0.15096146800000002;0
293;213876;4198282;-10.12;2.09163;0.150983631;0
294;51006;3435774;-10.1501;1.9825;0.15111671;0
295;326378;1458796;-10.1441;1.95357;0.15139536;0
296;44833;5524470;-9.84773;1.99043;0.152570436;0
297;316687;4489771;-10.1454;2.0464700000000002;0.152645409;0
298;209134;4839998;-9.89071;1.89336;0.152697065;0
299;220368;3403893;-9.87577;1.9109099999999999;0.15287289199999998;0
300;102904;1284183;-10.1457;2.04714;0.153136115;0
301;76333;1502880;-9.881219999999999;2.09685;0.153259946;0
302;196669;2393159;-10.0899;1.87582;0.153305846;0
303;288032;4247840;-9.846960000000001;1.98985;0.153376218;0
304;835;4782832;-9.85165;1.96015;0.153609065;0
305;53866;2482494;-10.1427;1.9421400000000002;0.153983991;0
306;219280;3134448;-10.062000000000001;1.85897;0.154056681;0
307;52955;3919521;-10.0801;2.13213;0.15451325800000001;0
308;109354;4252207;-10.0818;1.86855;0.154823585;0
309;176872;1450780;-9.86838;2.0819099999999997;0.155026038;0
310;41293;1258984;-10.1421;2.06277;0.155346332;0
311;29840;1545232;-10.1257;1.90852;0.155464081;0
312;64314;1972058;-10.1549;2.0145;0.155577183;0
313;115872;5213188;-10.0089;1.84464;0.155614715;0
314;247452;3780785;-10.067;2.14071;0.155847054;0
315;288095;2003742;-9.98521;1.84483;0.15587325900000001;0
316;10279;3078588;-9.994589999999999;1.84415;0.15594387;0
317;176395;1949495;-10.036;2.1518;0.156010384;0
318;106952;4725732;-9.84491;2.01907;0.15625803300000002;0
319;245247;5102361;-10.0452;1.85012;0.156547291;0
320;122650;3711646;-9.98286;2.1558200000000003;0.156759855;0
321;237591;2002107;-9.96675;1.84665;0.156913304;0
322;259032;4790008;-9.852219999999999;1.94608;0.157309551;0
323;36838;3055534;-10.1373;2.07689;0.157363789;0
324;121342;3209542;-10.1558;1.97508;0.157780374;0
325;226710;4632541;-9.97659;2.15611;0.157855504;0
326;267081;3017453;-10.0847;1.86654;0.158068535;0
327;189134;2409343;-10.1162;1.89275;0.15812970199999998;0
328;80458;2397927;-9.87692;2.10026;0.158747454;0
329;323691;4091677;-9.923680000000001;1.86047;0.159038874;0
330;180424;2410272;-10.065;2.14547;0.159331481;0
331;68401;2729066;-9.9156;1.86417;0.159916068;0
332;114312;2670326;-9.8479;2.04942;0.15992731599999999;0
333;162962;2633612;-9.92659;1.85778;0.16004860699999998;0
334;285833;2256488;-9.87612;2.10149;0.160145167;0
335;65485;3703588;-10.1584;2.03037;0.161285142;0
336;248747;2395525;-10.0166;1.8394099999999998;0.16144568199999998;0
337;256344;2129114;-9.85107;2.06242;0.161481892;0
338;278007;3712049;-9.9928;1.83865;0.161510565;0
339;234961;4851907;-10.162;1.9897200000000002;0.16232584;0
340;331864;1925752;-10.078;2.14237;0.162336739;0
341;304905;4990286;-9.85853;1.9188;0.163117139;0
342;5690;4024693;-9.900839999999999;2.12968;0.163247077;0
343;268461;3448757;-10.0473;1.8434099999999998;0.163577866;0
344;363981;3941260;-10.0715;2.14735;0.163781173;0
345;111885;2687039;-10.1601;2.0369200000000003;0.164301845;0
346;205870;2833377;-10.154;1.94258;0.164356492;0
347;328531;4970190;-9.90617;1.8650200000000001;0.164388775;0
348;98745;4232720;-9.875060000000001;2.1071400000000002;0.16458731199999999;0
349;318417;1959234;-9.87562;2.10799;0.16471862199999998;0
350;251797;3686052;-10.0326;2.1616;0.16485545199999999;0
351;109626;3291054;-10.1307;1.8990200000000002;0.165164919;0
352;224131;5219800;-10.0757;1.85313;0.16523101099999998;0
353;74785;4963648;-10.1207;1.88622;0.165874586;0
354;46867;4981438;-10.164;2.02628;0.166092259;0
355;142381;4511476;-9.86196;1.90734;0.16625557800000001;0
356;312864;5121795;-10.1567;2.0556900000000002;0.16630173199999998;0
357;29683;3319558;-9.83421;2.01389;0.166370839;0
358;239188;5119011;-10.1439;1.91631;0.166466892;0
359;217296;5905495;-9.85466;2.08236;0.16705354;0
360;109998;5633118;-10.0165;1.8337299999999999;0.167086693;0
361;67013;4879632;-9.92933;1.8484200000000002;0.16724456699999998;0
362;15933;3457611;-10.167;1.98948;0.16733102;0
363;173517;3421288;-9.83712;2.03836;0.167336141;0
364;78851;4805184;-9.84475;2.0626900000000004;0.16742938400000001;0
365;22972;5181476;-10.068999999999999;1.84713;0.167720711;0
366;238164;5033943;-10.033999999999999;1.8355;0.167976933;0
367;138583;1285762;-10.0941;1.8607200000000002;0.168088454;0
368;295465;5503097;-9.83661;1.96006;0.16820076;0
369;307590;6012196;-10.1519;1.92734;0.168383745;0
370;299808;2154302;-10.1456;2.08542;0.16880739399999997;0
371;65538;3473369;-10.0497;1.8386;0.168878803;0
372;309454;3851257;-9.93985;1.84148;0.169548261;0
373;258638;4825612;-10.0596;2.1587400000000003;0.16955986399999998;0
374;199337;1904132;-9.87686;2.11753;0.17022561600000002;0
375;82114;3041394;-10.1369;2.10226;0.170876323;0
376;130256;2268341;-10.1597;2.06202;0.17132008199999998;0
377;277026;1300942;-9.871269999999999;1.8866900000000002;0.17149509899999998;0
378;209024;2977154;-9.8347;1.9540400000000002;0.171570428;0
379;5725;5844088;-10.0661;2.15847;0.17170308899999998;0
380;335274;4214263;-9.98115;1.82928;0.171757506;0
381;133305;3422496;-9.948369999999999;2.16427;0.172192595;0
382;363500;1729544;-9.97061;1.82972;0.17279771600000002;0
383;153868;4084170;-9.863389999999999;2.10595;0.17288057899999998;0
384;348135;3203975;-10.1102;2.13353;0.17313087800000002;0
385;281889;1340739;-9.95185;2.16635;0.173178362;0
386;46093;2609758;-9.87981;2.12508;0.17346654600000003;0
387;28324;1813499;-9.89132;1.86442;0.173762133;0
388;152194;5353470;-10.1739;2.0009099999999997;0.17390238100000002;0
389;250498;5065774;-10.0244;2.17223;0.1739498;0
390;43488;4204194;-10.0902;2.14879;0.173995701;0
391;19443;2322387;-10.1438;2.0986700000000003;0.17439670000000002;0
392;108251;4199242;-10.017999999999999;1.8264799999999999;0.174451112;0
393;67630;5400682;-10.0397;1.8298;0.17476879;0
394;156795;5648592;-9.83656;2.06299;0.175158139;0
395;207353;4102845;-9.82532;1.98522;0.17530416699999998;0
396;303341;1528204;-9.99416;2.1753;0.175397251;0
397;9784;5872395;-10.1247;2.12348;0.17549188100000002;0
398;93407;1603726;-10.0653;2.16301;0.175602819;0
399;108286;4802893;-10.1713;1.96118;0.175643623;0
400;81198;5475148;-9.9001;1.8555;0.175670885;0
401;298984;4799589;-9.894219999999999;2.14032;0.17572453100000002;0
402;143295;3695308;-10.1244;1.8743299999999998;0.176828473;0
403;53388;3790356;-9.93074;1.83722;0.17690188199999998;0
404;106303;3395065;-10.1653;2.06312;0.176941302;0
405;215544;1344209;-10.1145;2.13501;0.177025281;0
406;60647;5700868;-9.8273;1.95973;0.177332915;0
407;313372;1530793;-10.1255;1.8742299999999998;0.177674823;0
408;105595;2540335;-10.0533;1.8303;0.177873494;0
409;240316;1285193;-9.96802;2.17505;0.177947248;0
410;158163;3490410;-9.9339;2.1653700000000002;0.17809112;0
411;47863;4026761;-9.873619999999999;2.1255599999999997;0.17814942600000003;0
412;165718;5774094;-9.971789999999999;2.17605;0.17829584;0
413;214770;4149686;-10.1677;2.06105;0.17846678300000002;0
414;323403;4883368;-9.9093;2.15395;0.17868153899999997;0
415;267409;5855961;-10.1776;1.97701;0.179081825;0
416;115533;3836004;-9.93333;1.83335;0.179491257;0
417;285808;2644181;-9.98812;2.1791099999999997;0.179503556;0
418;157206;4676097;-9.898060000000001;1.8519999999999999;0.179710221;0
419;97084;1507670;-10.0259;1.8217299999999998;0.18014161899999998;0
420;87691;3746458;-9.896180000000001;2.14791;0.180709603;0
421;186885;3226882;-10.043;2.17587;0.18105042600000001;0
422;142111;1148226;-9.93263;1.8319400000000001;0.18106043300000002;0
423;153140;5446112;-10.1652;2.07443;0.181192894;0
424;26077;5572357;-10.1719;1.9418;0.181485123;0
425;210022;1718668;-10.1788;1.96764;0.18170473199999998;0
426;244226;3741787;-9.81898;1.97438;0.182824027;0
427;65067;4758989;-10.1803;2.0304;0.18284488;0
428;21795;5842945;-10.1736;2.05789;0.182997847;0
429;76232;2986687;-10.0955;2.15612;0.183012853;0
430;129307;3329127;-10.1047;2.15025;0.183131517;0
431;196295;3537937;-9.8244;2.05238;0.183245803;0
432;95990;5187265;-9.84423;1.90336;0.1833128;0
433;100220;5623791;-9.842080000000001;2.0932;0.183371117;0
434;305626;3159555;-9.940489999999999;2.17388;0.183781649;0
435;153053;4741441;-9.82035;1.95735;0.18464329100000001;0
436;302599;2697475;-9.87316;2.13472;0.185034764;0
437;126424;2547981;-10.11;2.14898;0.185189202;0
438;323218;1815121;-10.1798;1.95487;0.185377337;0
439;104732;4693030;-9.8708;2.13305;0.185458735;0
440;164187;2793455;-9.91483;2.16495;0.185640597;0
441;196674;4748292;-10.1862;1.98986;0.186475895;0
442;236430;2675557;-10.0208;1.8144200000000001;0.186742005;0
443;329303;2848968;-10.1676;2.08276;0.186919709;0
444;303622;2722459;-10.1367;2.1274900000000003;0.186924022;0
445;22612;2759959;-10.0515;1.81995;0.18727053300000002;0
446;13046;2792778;-10.124;2.14054;0.187423295;0
447;280163;4713462;-9.85397;1.8818;0.187872299;0
448;243272;1264803;-9.90869;1.8358;0.187880696;0
449;25176;3350401;-9.862789999999999;1.8712400000000002;0.18816408199999998;0
450;97953;2689503;-10.1849;1.96271;0.18862278300000002;0
451;295345;3073555;-10.1783;2.0624;0.188903812;0
452;60926;4220998;-10.1878;2.02292;0.189193463;0
453;114928;1041801;-10.0267;1.81218;0.189708309;0
454;55198;5246417;-9.81524;2.0433;0.18976603399999997;0
455;59413;5525275;-10.177;2.0687900000000004;0.189897509;0
456;37924;5183522;-10.0938;1.83465;0.190102768;0
457;62725;2550077;-10.1726;2.08034;0.19038192;0
458;131063;4806819;-10.1775;2.07;0.190804219;0
459;296928;2179861;-10.0181;2.19;0.190860184;0
460;167090;5068069;-9.96326;1.81161;0.19193910399999997;0
461;13606;4383211;-10.0357;2.18892;0.192263508;0
462;1105;3875432;-10.0473;2.1863799999999998;0.19228831100000002;0
