id;r1;r2;r3;dist2
344763;2141490;-14.9904;4.9115;0.089019155
319162;2279320;-15.0517;5.07308;0.089518581
168290;1438970;-15.0761;5.04769;0.089808385
177354;1061656;-15.0498;4.92525;0.089819834
281374;4911453;-14.9768;5.08716;0.09019482
150000;5963113;-14.9094;5.0048;0.090727063
130780;5993897;-14.9233;4.95074;0.091156117
33539;4475418;-14.9155;5.03535;0.091596247
192466;5716468;-14.9879;4.90856;0.092237105
48191;3753496;-15.0009;4.90706;0.092944358
165874;2408181;-15.0628;5.06854;0.092960054
52105;1653887;-14.9422;4.92634;0.093630313
212853;2106828;-15.0506;4.92122;0.093630382
156091;3641713;-14.9902;5.09421;0.094718341
332692;1281518;-14.9759;4.90795;0.095152575
101116;2417592;-15.0214;5.09274;0.095177033
99989;1791913;-14.9113;4.96538;0.095216776
260043;3354337;-14.9332;4.93211;0.095243331
341159;1131408;-14.9827;5.09369;0.095273848
85707;4430668;-15.0693;4.93306;0.09635068
56105;2581797;-15.0712;4.93504;0.096380712
105676;5928972;-15.0364;5.08956;0.096674472
19968;5609288;-14.9077;4.97003;0.097043758
259276;2062480;-14.9445;4.91996;0.097399444
468;2001482;-15.0961;4.98219;0.097736411
749;1521165;-15.0936;5.02878;0.097924708
272884;5369672;-15.0502;4.91526;0.098493186
54568;1795044;-14.9201;5.05801;0.098737886
299932;5627017;-15.0981;5.01156;0.098778761
209762;3725985;-15.0432;4.91088;0.099038449
288556;5944078;-15.0306;4.90537;0.099454497
81436;1618410;-15.0995;4.99598;0.099581175
142140;5244126;-14.9634;4.90688;0.100054457
134068;5486483;-15.063;4.92138;0.100747727
126489;2909153;-14.9646;4.90522;0.101175137
60177;2499544;-14.9414;5.08254;0.101226536
70016;1820486;-14.911;4.9517;0.101261493
115563;5533888;-14.9328;4.92366;0.101703666
295673;1817525;-14.8991;5.0137;0.101825832
1422;5323829;-14.9597;5.0936;0.101907066
36553;5502975;-14.9338;4.92124;0.102886236
137392;5378168;-14.8965;4.99099;0.103891434
209413;1231628;-15.0964;4.96116;0.103930292
81667;5955320;-14.8988;4.97532;0.104165937
241237;5901997;-14.9177;4.93611;0.104188397
210392;3550554;-14.9093;5.05161;0.104355556
189158;3897845;-14.914;4.94084;0.104383455
335532;4766913;-14.966;4.90033;0.105309586
172645;5444529;-15.1055;5.00047;0.105501047
76729;5575646;-15.1048;4.98515;0.105846882
23100;2229350;-14.9202;5.06965;0.105920548
172535;5710068;-15.0093;5.1058;0.106207956
87025;4602569;-14.9447;5.09092;0.106416805
334825;5615235;-15.0175;4.89487;0.106576578
349731;2205447;-15.1064;4.9878;0.107097152
36320;2236884;-14.9994;5.10718;0.107181679
299046;4683387;-15.0206;4.89447;0.107521816
72558;5363357;-14.9451;5.09288;0.107892096
42767;1244699;-15.049;5.09662;0.108334779
40590;2207972;-15.0462;5.09821;0.108534069
13303;2990284;-15.0676;4.91436;0.109105314
18090;5924101;-15.1083;4.98409;0.109462405
225222;3616806;-15.1072;5.02234;0.109503039
274990;1288894;-15.027;4.89373;0.109646308
130126;1197203;-14.9267;4.91776;0.110164911
158933;4978244;-15.082;5.07433;0.11067497
196129;4169403;-15.111;5.00308;0.111042723
346574;3310534;-15.0882;5.06756;0.111101726
358772;3152484;-15.1019;4.95482;0.111466777
253834;3652773;-15.1066;4.96739;0.11147633
213515;2620623;-14.9846;5.11147;0.112528756
76131;2703667;-15.0061;5.1125;0.112665256
27861;2874049;-14.9534;5.10277;0.112841628
5660;5856877;-14.9602;4.8942;0.113038401
109023;3331855;-15.0663;4.90824;0.113205952
261547;1439434;-14.9889;5.11339;0.113932006
54529;3446580;-14.995;5.11406;0.114169539
2892;5863710;-14.9393;5.09722;0.114613343
15180;3112457;-14.8846;4.99238;0.115651305
361700;1450078;-15.0506;4.89499;0.116565261
322510;2240757;-15.1092;4.9584;0.116855466
185300;3782761;-15.1152;5.02156;0.117200143
207305;4122445;-14.9706;4.88618;0.117555742
225537;1332743;-15.079;5.08713;0.117612231
316422;2477864;-14.9693;4.88641;0.117665535
276502;1188688;-15.1092;4.95501;0.118104784
28209;5187948;-14.8881;4.96192;0.118201931
290902;4454345;-14.9776;4.88393;0.118211695
262391;3806867;-15.1007;4.93767;0.118429384
137320;1580276;-15.0457;5.10976;0.11889385
240846;1156735;-14.9088;5.07632;0.118920908
323671;1451912;-14.9042;4.92797;0.119858087
265830;4780456;-14.8927;5.0535;0.11989804
338570;3808697;-15.0011;5.12004;0.12004504
187537;1537359;-15.1081;4.94726;0.120279332
239119;1665113;-15.1189;5.01895;0.120400633
72067;5110735;-14.9423;5.10577;0.120484783
198058;3245957;-14.9243;5.09404;0.120722871
31887;1632543;-15.1158;4.96571;0.120770212
64362;4011164;-15.0887;4.91762;0.121054345
74791;5192521;-14.8826;4.97029;0.121100967
229101;2627718;-14.9593;4.88587;0.121169909
311181;1071257;-14.88;5.01803;0.121346944
159171;1696875;-15.0075;4.8785;0.121731261
17644;2971737;-14.9825;5.12121;0.122466788
195609;4718117;-14.8824;4.96572;0.122494402
113779;3063642;-14.8815;4.96845;0.122628106
239610;1541608;-15.0765;5.09604;0.122784085
5172;2071356;-15.084;5.08972;0.12290516
169396;2714535;-15.1049;4.93585;0.122960288
232803;2748759;-15.0894;5.08511;0.123434485
74254;3548676;-14.8941;4.93645;0.123504706
112336;1300352;-15.0992;4.92638;0.123533576
285952;3259981;-14.8764;4.99872;0.123606628
104336;4776758;-14.9146;4.9102;0.12392417
97392;1843599;-14.882;4.96194;0.123986143
250406;5450509;-14.9933;4.87579;0.124390571
69662;3859853;-15.0687;5.10447;0.125034679
285830;5945811;-14.8804;5.03747;0.125332202
144274;3115858;-14.9446;5.11243;0.125338202
354438;2646501;-14.8831;5.04662;0.125853226
72026;5079217;-15.0025;5.12592;0.125944815
23301;4999122;-14.8852;4.94762;0.126185199
158805;1735373;-14.8813;5.04286;0.12620091
299992;4767416;-14.901;5.07864;0.126432787
330920;2508940;-14.8978;4.92547;0.126489371
333021;4927338;-15.1202;5.04084;0.126948594
233843;3253064;-15.1174;5.04867;0.127088666
185944;2691650;-14.9022;4.91812;0.127550674
79720;5498478;-15.0676;4.89174;0.127632236
253761;3509715;-15.1257;4.97634;0.127907332
149019;1105329;-14.8781;5.03958;0.128164685
212363;2823468;-15.0152;5.12764;0.128541859
257422;3195303;-14.9867;4.87149;0.129196401
302024;4546648;-15.1063;5.07395;0.129492442
68630;3323447;-14.8922;4.92824;0.129500338
85016;2815635;-15.1298;4.99438;0.129921609
220412;3742422;-15.1125;5.06505;0.129952886
110384;5484214;-15.0954;5.09028;0.131345492
104945;1264201;-14.9509;4.87812;0.131398419
185608;5152589;-15.0133;4.86772;0.132946938
326400;4613844;-14.947;5.12232;0.133308598
151823;5061651;-15.1263;5.04373;0.133656286
362815;5377328;-14.8797;4.9407;0.134121512
48029;5876305;-14.9686;5.1304;0.134127253
343776;4328922;-15.0229;4.86777;0.134198297
312487;5047262;-14.8839;4.93228;0.134406876
99417;1792248;-14.8835;4.93273;0.13452696
292788;4902747;-15.1288;5.03957;0.134741326
137879;3274344;-14.8704;4.9629;0.134805675
4307;2579635;-15.1041;5.08565;0.134806278
200516;1482278;-14.9454;4.87639;0.135131758
97330;1906037;-14.9004;5.09166;0.135357732
276604;1069736;-15.0578;5.12274;0.135668521
43885;2538030;-14.9017;4.90643;0.135713798
251011;6012929;-15.0372;4.8692;0.135987058
67954;4944345;-15.1346;5.02109;0.136242241
81735;2305678;-14.9704;5.13357;0.136810471
102733;1207575;-15.1299;4.95654;0.136977303
98345;4814341;-14.9679;5.13352;0.137324435
184698;3321430;-14.9836;4.86353;0.137451886
158131;5782051;-14.903;4.90252;0.137518546
233458;1808276;-15;4.86186;0.13814
239861;3828334;-15.1048;4.90933;0.138578818
49419;4194387;-15.0555;4.8728;0.138780726
48659;2552681;-15.04;5.13325;0.13912427
270866;5743987;-15.126;5.06248;0.140640501
164436;2969921;-14.8781;4.9286;0.141271264
326201;3383357;-14.8653;4.95717;0.141345318
18577;1629284;-14.8989;5.09903;0.14152085
165099;1757977;-15.0114;5.14137;0.1418289
154784;4157886;-14.9599;5.13647;0.142239484
228174;4871726;-14.8587;4.98214;0.142424259
151940;3067658;-15.1291;5.06056;0.14259847
146786;4225461;-15.0684;5.12513;0.142604617
38969;1467362;-15.0111;5.1423;0.142732267
225021;5776134;-15.0548;5.13185;0.142784672
77762;2835936;-15.033;5.13944;0.143291708
170027;4859786;-14.9366;5.12875;0.143513492
44409;1412002;-14.9277;4.87575;0.143754487
40996;5586832;-14.8942;5.09737;0.143786498
267114;5879446;-15.0226;4.85788;0.143905714
120719;5800302;-15.0694;4.87321;0.144540873
40440;1790180;-14.9544;5.13722;0.144598369
103620;3284268;-15.0439;4.8614;0.145386279
208029;3196374;-14.9439;4.86556;0.145675405
326362;5846563;-15.0125;5.14515;0.145687242
291914;5509297;-15.0338;5.14232;0.146278578
123063;1707365;-15.0152;4.8545;0.146291797
75045;3913129;-15.1199;4.91616;0.146305009
36654;1793481;-14.9137;5.11898;0.146982755
327700;5901367;-15.1465;5.01221;0.147007939
305167;1193080;-14.8945;4.89745;0.147128354
330868;2701539;-14.857;4.96427;0.147396177
192566;4911213;-14.9685;4.85592;0.147483207
328643;4658751;-15.1388;4.94904;0.147859263
312500;1478613;-14.8657;4.93751;0.148126602
292454;4147029;-15.0401;5.1426;0.148130922
103964;3027513;-14.8882;4.90243;0.148388493
292040;5901193;-14.8671;4.93385;0.148452796
132476;2901339;-14.8516;4.99555;0.148466705
334326;1815194;-14.8511;4.99376;0.149030693
75500;5350845;-15.1194;5.08924;0.149064206
251038;4262529;-15.0467;4.85819;0.149301594
286497;4406851;-14.8811;4.90968;0.14931481
282737;5505360;-15.1194;5.09018;0.149628849
31047;1706006;-15.149;4.98307;0.149958744
354402;1988537;-15.0295;4.85293;0.14999945
175825;5259048;-15.0364;5.14553;0.150013136
16940;1215477;-14.9413;5.13829;0.150232533
271936;6009285;-15.017;4.84987;0.151089433
152501;3756300;-14.8627;4.93686;0.1511223
6628;5815620;-15.0166;5.15032;0.1512338
340123;5419771;-14.9316;5.13508;0.151410589
213913;5860875;-15.1458;5.04212;0.151762098
242386;1762737;-14.9035;4.88276;0.151846856
151203;1886071;-14.9058;5.11985;0.152439045
314364;5412652;-14.9713;4.85026;0.152465595
274106;1521518;-15.1454;4.95347;0.152663686
330248;5548616;-14.9342;4.86185;0.153019811
340853;4494941;-14.8487;5.02421;0.153224718
201215;4551181;-15.1349;5.07295;0.153361379
203591;3894487;-14.9377;5.14022;0.153437083
114550;5583673;-14.9453;4.85655;0.153525218
301839;1912391;-14.9618;5.14906;0.153876976
328104;2039802;-15.1121;5.10594;0.154239079
266235;5547494;-15.0627;4.85884;0.154458524
238769;5713342;-14.9126;4.87248;0.154596605
325856;1866588;-15.0684;4.86107;0.154855109
286241;1618942;-14.8919;4.88909;0.154876202
102080;4537385;-15.0437;5.14868;0.154969134
336591;1990870;-14.9206;5.13321;0.155078252
86300;3247148;-14.9174;4.86844;0.155340895
111207;2759713;-15.0101;5.15525;0.155578188
171550;2495091;-15.0891;5.12777;0.155769005
221270;3008154;-15.0668;5.14077;0.155815381
312810;2756830;-14.8475;5.03276;0.155979061
32841;6007870;-14.869;5.08545;0.156405571
235229;1004630;-14.8435;4.998;0.156512779
331375;1196503;-15.0416;5.15133;0.156943713
25236;2687214;-15.0363;5.15271;0.156965073
241911;3443863;-14.8445;5.02189;0.157033188
4839;4433313;-14.843;4.9914;0.157235365
332410;4400539;-14.8652;5.08131;0.157424128
284062;1358504;-14.9515;4.84984;0.157798212
102436;3581373;-14.8654;4.91704;0.15811237
93402;3807560;-14.9881;4.84212;0.158327838
224323;3686636;-14.8825;4.89356;0.158542498
75810;2142261;-14.9205;4.86277;0.158594839
221141;5556708;-14.8847;5.10906;0.158707825
41777;1645070;-14.8497;5.05099;0.158713799
82148;4053566;-14.8587;4.92748;0.158823299
48018;5389158;-14.9379;5.14643;0.159053937
330738;4085395;-14.9251;4.85965;0.159085299
251053;1559303;-14.9285;5.14226;0.159217328
175806;4234990;-15.0949;5.12794;0.159294236
174264;2609327;-15.0883;4.86739;0.159318242
96213;3052574;-14.8479;5.04743;0.159323617
350075;3085453;-15.147;5.06146;0.159330887
238227;5669981;-15.0983;4.87445;0.159454359
349546;2218278;-14.9444;5.14953;0.159532382
152249;3643321;-14.8446;5.03732;0.159818467
147419;1683727;-15.1489;5.05921;0.160240551
106128;1777649;-14.9343;5.14626;0.160338634
122580;4280502;-14.9426;4.85028;0.160345996
253311;3272963;-14.9177;4.86222;0.160488686
254025;3731277;-14.8866;5.11368;0.16056993
182294;6008725;-14.8514;4.93863;0.160773869
330596;3981606;-14.891;5.1182;0.160786318
334715;1191091;-15.1608;5.00419;0.160854581
238038;1212676;-14.8627;5.08447;0.161203198
188729;4105758;-14.8774;5.10543;0.161698005
19898;3909950;-15.1224;5.10623;0.162069654
26929;5856279;-14.9798;4.83904;0.162222568
95978;2991980;-14.8805;5.10977;0.1622643
183661;1631176;-15.1624;4.98985;0.162716878
281866;2804009;-15.0654;4.85097;0.162748582
332828;1429647;-14.9405;4.84774;0.163472804
185750;5458314;-14.871;4.89954;0.163502941
80139;5566117;-14.842;5.045;0.164283292
173418;5583556;-14.8475;5.0613;0.16435918
340336;4812724;-15.1139;4.88133;0.164486409
18091;5235531;-14.868;5.09907;0.16504201
335506;5096751;-15.0334;4.83798;0.165426843
243438;1388409;-15.1545;5.05927;0.165478648
325522;2945528;-14.8685;4.89902;0.165798704
200743;4758650;-15.1651;4.98224;0.166052484
180517;2952885;-15.1624;4.96116;0.166979956
80171;4606670;-14.989;5.16674;0.167102446
20998;5390043;-15.1415;4.91003;0.167680801
32809;2907878;-14.8322;5.0029;0.167825058
31789;5615465;-14.8868;5.1239;0.167825654
39292;2496914;-15.1107;4.87371;0.167939436
270338;1341686;-15.0673;5.15424;0.168283296
50752;3257572;-14.9147;4.85483;0.168375826
40080;4535665;-15.1456;5.08504;0.168615425
51234;4788781;-14.8412;4.94315;0.168669388
231868;1642352;-14.918;5.14751;0.168769666
242406;5304698;-14.9281;5.15308;0.1691245
39539;4192820;-15.0969;5.1388;0.169278026
232440;4024003;-14.8637;4.89958;0.169298158
207626;4692159;-14.9083;4.85732;0.169606817
27342;1750267;-15.0905;5.14371;0.169831723
37804;5424907;-14.8921;5.13136;0.169993705
266683;5582061;-14.8343;5.03829;0.170066499
196798;5756141;-15.0933;5.1423;0.170159278
104439;1177845;-14.8714;5.11146;0.170180174
309571;3538152;-15.0878;4.85378;0.170555353
86553;5149867;-14.8303;4.9823;0.170620573
4188;1921857;-14.8558;4.90844;0.170812393
255034;4886346;-14.8675;5.10843;0.171211317
141111;5261329;-15.1664;5.04275;0.171803732
206051;3209426;-15.1145;5.12849;0.172104416
200634;3074661;-14.8303;5.02883;0.172131516
94393;5911461;-15.1722;5.00465;0.172262772
278869;1897459;-14.8615;4.89727;0.172440433
82885;3408309;-14.8651;5.10811;0.172875048
288925;1158573;-15.0155;5.17221;0.172906142
172006;1240463;-14.8758;4.87968;0.172923516
31558;4800503;-14.8965;5.13868;0.173044481
135513;2240841;-15.1422;4.90138;0.173051277
196775;2025635;-15.0345;4.83037;0.173102822
44297;1233078;-14.8811;4.87408;0.173185035
28071;2236325;-14.9055;4.85479;0.173251823
156550;4058720;-14.9626;5.16927;0.173352511
98735;2368153;-14.8274;5.01725;0.173459858
196965;5163449;-14.9764;5.17189;0.173502542
261343;1881308;-14.8344;5.05245;0.173707693
188477;3624512;-15.1087;4.86444;0.173759039
290200;5405654;-14.8552;4.90299;0.1742928
223156;5322707;-15.1734;4.98069;0.174471878
247083;5960827;-14.943;4.8351;0.174473522
80127;1752698;-14.8256;4.99315;0.174534474
344927;5178577;-14.8352;4.94215;0.174658703
229891;5554284;-14.8309;5.04659;0.175400793
119877;1022384;-14.9876;5.17515;0.175588389
13301;1744397;-14.8245;5.00704;0.175641144
342147;2412888;-14.9728;4.82646;0.175658679
138867;3326753;-14.9172;4.84498;0.175747092
111210;3631191;-15.1711;4.9591;0.175920493
18331;5470530;-14.9314;5.16264;0.176515522
88667;5460030;-14.8474;5.08876;0.176536392
353655;2001861;-15.1295;5.12012;0.176632569
109915;5117941;-15.1392;4.89084;0.176896991
16504;2886206;-15.1521;5.09041;0.176941736
235844;2650115;-14.9952;5.17712;0.177185029
351601;1115742;-15.0806;5.15788;0.177263799
76326;3839962;-14.8217;4.99661;0.178332224
270358;4626693;-15.1314;5.12079;0.178483008
136186;2977928;-14.8485;4.90523;0.178699756
316684;4500301;-14.9875;4.82142;0.179016944
358314;4880261;-14.8827;4.86468;0.1790832
77025;4098291;-15.096;4.84872;0.179169301
230911;2711570;-15.1554;4.91063;0.179265604
181155;1979895;-14.9455;5.17087;0.179351072
342681;3219271;-14.8315;4.93855;0.17935538
107481;2720535;-15.062;5.16861;0.1796478
200166;4140144;-14.9094;5.15527;0.179769666
13446;5196719;-15.1328;4.87804;0.180305523
28966;4969836;-14.9903;4.81984;0.18042094
81884;5971115;-15.0626;4.83067;0.180530908
88940;4064409;-14.8277;4.94566;0.180665784
193946;3493561;-15.1696;4.93632;0.181160985
358166;5231328;-15.0769;4.83586;0.181260999
173026;5816180;-14.8673;4.87592;0.181673158
319846;5513642;-14.9036;4.84563;0.181997409
30660;5959629;-15.1548;4.90411;0.182093196
155538;5845094;-14.8622;4.8806;0.182332663
302996;4956393;-14.8435;4.90615;0.182483075
262106;5742248;-15.1531;4.89979;0.182979928
252273;1231680;-14.8645;4.87696;0.183027571
220095;2567358;-15.1281;4.86903;0.183201394
94602;3419822;-15.1833;5.00532;0.183377186
285954;1144421;-14.9189;4.83553;0.183378273
243954;3081163;-14.8611;4.8801;0.183491744
310226;2191177;-14.9576;4.82114;0.183816919
77577;4901826;-14.9211;4.83386;0.183923108
23080;3133396;-15.1605;4.90961;0.184202612
74135;3926305;-15.1704;5.07033;0.184343345
17555;3867926;-14.8204;5.04491;0.185129868
183611;1035415;-14.831;4.92432;0.185171441
228872;2456942;-15.1023;5.15438;0.185198473
307776;3525901;-15.1142;5.14591;0.185287258
232138;1794655;-14.8718;4.86611;0.185369286
251687;5724487;-14.836;4.91294;0.185675641
59877;4177351;-14.9168;4.83396;0.185718932
125374;1205848;-15.181;4.95833;0.185734727
303274;2194243;-14.9212;4.83169;0.185843203
303906;6010436;-15.135;5.12804;0.186062467
33130;4776610;-14.9414;4.82336;0.186106554
221403;5521145;-15.0252;4.8154;0.186312104
339171;5076812;-15.1465;4.8839;0.186926349
299927;4354392;-15.0266;4.81477;0.187130203
192822;4853277;-14.8189;5.04787;0.187319905
75132;1291308;-14.8128;4.99275;0.187340339
53763;2688261;-14.974;5.18585;0.187659859
26380;1546617;-14.9167;5.16868;0.188127171
117459;4733092;-14.8121;5.01069;0.188203842
298156;5622548;-15.0442;4.81695;0.18831076
105293;2894716;-15.1194;5.14594;0.18855992
188597;5219269;-14.8126;4.97904;0.188568506
86079;2099976;-14.8233;4.93347;0.188809774
145329;5953849;-15.1889;5.00423;0.188947355
81725;5858413;-15.0983;4.83811;0.189397102
229907;5593757;-14.982;5.18867;0.189526697
309339;4871013;-14.8444;4.89164;0.189613421
116948;5143755;-15.0849;5.16968;0.189734848
351506;4386623;-14.8102;5.00213;0.189811951
346047;2565013;-15.1792;5.0628;0.189885439
7745;2722687;-15.1276;5.14079;0.190009432
300306;3836079;-15.0058;4.80969;0.190398362
20201;2900732;-14.9228;5.17408;0.190430267
127322;3285240;-14.9724;4.81093;0.191073873
349230;1864022;-15.096;5.16587;0.191647742
323826;2322759;-14.9439;5.18326;0.191654475
140622;5760574;-15.1909;4.97863;0.192092392
358578;3601321;-15.0768;5.17637;0.192365841
36297;2327912;-14.8086;5.02019;0.192461934
305257;5467475;-15.1738;5.0828;0.192515662
127728;2879838;-14.9248;4.82275;0.192542469
291626;2895367;-15.1906;5.02842;0.192707178
49805;4666266;-15.124;4.85248;0.192712611
139813;1421821;-14.9207;4.82401;0.193031008
86006;1126169;-14.8684;4.85859;0.19317181
187450;3686856;-15.1543;4.88364;0.193256668
126930;4865890;-14.8085;5.02716;0.193416431
324635;1466944;-14.9948;4.80662;0.193449902
256918;4732104;-15.0856;4.82629;0.193655684
300021;4716903;-14.9822;4.80641;0.194406605
128324;4565495;-14.8905;4.83927;0.194484917
213643;1061611;-14.9974;5.19498;0.194997334
45845;1970490;-15.0132;4.8053;0.195146945
276997;2772482;-14.9952;5.19527;0.195328986
95080;5575923;-15.0453;5.19002;0.195345055
113419;5666701;-14.8671;5.14344;0.195543968
282976;1183289;-14.8078;5.03664;0.195661262
134080;4418285;-15.0453;5.19052;0.195831459
281705;2768958;-14.8065;5.0326;0.196226935
306067;2209682;-14.8082;4.95832;0.196276495
105394;1418300;-15.192;4.95862;0.196408514
279731;1004511;-15.085;4.82275;0.196577116
275369;2130440;-14.8035;5.00926;0.196718066
57503;5223174;-15.1736;4.90734;0.196781187
246125;2871613;-15.1644;4.89172;0.19685507
202757;1091963;-15.1741;5.09233;0.1970676
194076;2966831;-14.8028;5.00876;0.197394472
359078;5278289;-15.0656;5.18624;0.197455559
212681;1256032;-14.806;4.9632;0.197459464
112028;5446752;-14.8057;5.03661;0.197718947
280615;1397966;-14.9328;5.18605;0.197814162
359581;2412363;-14.8512;4.86939;0.197990939
32206;5384330;-15.0874;5.17769;0.198021454
266933;3045107;-14.9573;5.19382;0.198467837
256007;2621948;-14.9023;5.17314;0.198803294
215421;3510134;-15.0789;4.81702;0.199265879
333153;2697324;-14.8366;4.88578;0.199363408
19407;3930092;-15.1932;4.95041;0.199462799
290767;3125021;-15.0314;5.197;0.199486741
230213;5828076;-14.8018;4.9747;0.199808233
153244;2956765;-14.8822;4.83853;0.199873462
47318;2652739;-15.0109;5.19989;0.200186968
96900;5454304;-14.9493;5.19378;0.200302717
71848;3279350;-14.9852;4.8001;0.200447125
55451;2601226;-14.8154;5.07854;0.200613289
312410;4633892;-14.9254;4.81354;0.200829509
39434;1711982;-15.1972;5.03819;0.200863924
107787;4879707;-14.7992;5.00817;0.200966139
19424;2370022;-14.8348;5.11452;0.201012115
205190;5290325;-14.8955;4.82827;0.201025976
77362;1027673;-14.9534;5.19563;0.201103597
89249;1277824;-14.9903;4.79908;0.201154012
238557;4041610;-14.9894;4.79885;0.2014291
254909;4612300;-15.1816;5.08752;0.20158946
296024;3864347;-14.9314;4.81029;0.20173211
46019;2504675;-15.1984;5.03654;0.201736788
294428;3025465;-14.9944;5.20167;0.201747736
