epoch;cnvnum;cnvlen
455;0.495300;128716.676800
456;0.495300;128716.676800
457;0.495300;128716.676800
458;0.495300;128716.676800
459;0.495300;128716.676800
460;0.495300;128716.676800
461;0.495300;128716.676800
462;0.495300;128716.676800
463;0.495300;128716.676800
464;0.495300;128716.676800
465;0.495300;128716.676800
466;0.495300;128716.676800
467;0.495300;128716.676800
468;0.495300;128716.676800
469;0.495300;128716.676800
470;0.495300;128716.676800
471;0.495300;128716.676800
472;0.495300;128716.676800
473;0.495300;128716.676800
474;0.495300;128716.676800
475;0.495300;128716.676800
476;0.495300;128716.676800
477;0.495300;128716.676800
478;0.495300;128716.676800
479;0.495300;128716.676800
480;0.495300;128716.676800
481;0.495300;128716.676800
482;0.495300;128716.676800
483;0.495300;128716.676800
484;0.495300;128716.676800
485;0.495300;128716.676800
486;0.495300;128716.676800
487;0.495300;128716.676800
488;0.495300;128716.676800
489;0.495300;128716.676800
490;0.495300;128716.676800
491;0.495300;128716.676800
492;0.495300;128716.676800
493;0.495300;128716.676800
494;0.495300;128716.676800
495;0.495300;128716.676800
496;0.495300;128716.676800
497;0.495300;128716.676800
498;0.495300;128716.676800
499;0.495300;128716.676800
500;0.495300;128716.676800
501;0.495300;128716.676800
502;0.495300;128716.676800
503;0.495300;128716.676800
504;0.495300;128716.676800
505;0.495300;128716.676800
506;0.495300;128716.676800
507;0.495300;128716.676800
508;0.495300;128716.676800
509;0.495300;128716.676800
510;0.495300;128716.676800
511;0.495300;128716.676800
512;0.495300;128716.676800
513;0.495300;128716.676800
514;0.495300;128716.676800
515;0.495300;128716.676800
516;0.495300;128716.676800
517;0.495300;128716.676800
518;0.495300;128716.676800
519;0.495300;128716.676800
520;0.495300;128716.676800
521;0.495300;128716.676800
522;0.495300;128716.676800
523;0.495300;128716.676800
524;0.495300;128716.676800
525;0.495300;128716.676800
526;0.495300;128716.676800
527;0.495300;128716.676800
528;0.495300;128716.676800
529;0.495300;128716.676800
530;0.495300;128716.676800
531;0.495300;128716.676800
532;0.495300;128716.676800
533;0.495300;128716.676800
534;0.495300;128716.676800
535;0.495300;128716.676800
536;0.495300;128716.676800
537;0.495300;128716.676800
538;0.495300;128716.676800
539;0.495300;128716.676800
540;0.495300;128716.676800
541;0.495300;128716.676800
542;0.495300;128716.676800
543;0.495300;128716.676800
544;0.495300;128716.676800
545;0.495300;128716.676800
546;0.495300;128716.676800
547;0.495300;128716.676800
548;0.495300;128716.676800
549;0.495300;128716.676800
550;0.495300;128716.676800
551;0.495300;128716.676800
552;0.495300;128716.676800
553;0.495300;128716.676800
554;0.495300;128716.676800
555;0.495300;128716.676800
556;0.495300;128716.676800
557;0.495300;128716.676800
558;0.495300;128716.676800
559;0.495300;128716.676800
560;0.495300;128716.676800
561;0.495300;128716.676800
562;0.495300;128716.676800
563;0.495300;128716.676800
564;0.495300;128716.676800
565;0.495300;128716.676800
566;0.495300;128716.676800
567;0.495300;128716.676800
568;0.495300;128716.676800
569;0.495300;128716.676800
570;0.495300;128716.676800
571;0.495300;128716.676800
572;0.495300;128716.676800
573;0.495300;128716.676800
574;0.495300;128716.676800
575;0.495300;128716.676800
576;0.495300;128716.676800
577;0.495300;128716.676800
578;0.495300;128716.676800
579;0.495300;128716.676800
580;0.495300;128716.676800
581;0.495300;128716.676800
582;0.495300;128716.676800
583;0.495300;128716.676800
584;0.495300;128716.676800
585;0.495300;128716.676800
586;0.495300;128716.676800
587;0.495300;128716.676800
588;0.495300;128716.676800
589;0.495300;128716.676800
590;0.495300;128716.676800
591;0.495300;128716.676800
592;0.495300;128716.676800
593;0.495300;128716.676800
594;0.495300;128716.676800
595;0.495300;128716.676800
596;0.495300;128716.676800
597;0.495300;128716.676800
598;0.495300;128716.676800
599;0.495300;128716.676800
600;0.495300;128716.676800
601;0.495300;128716.676800
602;0.495300;128716.676800
603;0.495300;128716.676800
604;0.495300;128716.676800
605;0.495300;128716.676800
606;0.495300;128716.676800
607;0.495300;128716.676800
608;0.495300;128716.676800
609;0.495300;128716.676800
610;0.495300;128716.676800
611;0.495300;128716.676800
612;0.495300;128716.676800
613;0.495300;128716.676800
614;0.495300;128716.676800
615;0.495300;128716.676800
616;0.495300;128716.676800
617;0.495300;128716.676800
618;0.495300;128716.676800
619;0.495300;128716.676800
620;0.495300;128716.676800
621;0.495300;128716.676800
622;0.495300;128716.676800
623;0.495300;128716.676800
624;0.495300;128716.676800
625;0.495300;128716.676800
626;0.495300;128716.676800
627;0.495300;128716.676800
628;0.495300;128716.676800
629;0.495300;128716.676800
630;0.495300;128716.676800
631;0.495300;128716.676800
632;0.495300;128716.676800
633;0.495300;128716.676800
634;0.495300;128716.676800
635;0.495300;128716.676800
636;0.495300;128716.676800
637;0.495300;128716.676800
638;0.495300;128716.676800
639;0.495300;128716.676800
640;0.495300;128716.676800
641;0.495300;128716.676800
642;0.495300;128716.676800
643;0.495300;128716.676800
644;0.495300;128716.676800
645;0.495300;128716.676800
646;0.495300;128716.676800
647;0.495300;128716.676800
648;0.495300;128716.676800
649;0.495300;128716.676800
650;0.495300;128716.676800
651;0.495300;128716.676800
652;0.495300;128716.676800
653;0.495300;128716.676800
654;0.495300;128716.676800
655;0.495300;128716.676800
656;0.495300;128716.676800
657;0.495300;128716.676800
658;0.495300;128716.676800
659;0.495300;128716.676800
660;0.495300;128716.676800
661;0.495300;128716.676800
662;0.495300;128716.676800
663;0.495300;128716.676800
664;0.495300;128716.676800
665;0.495300;128716.676800
666;0.495300;128716.676800
667;0.495300;128716.676800
668;0.495300;128716.676800
669;0.495300;128716.676800
670;0.495300;128716.676800
671;0.495300;128716.676800
672;0.495300;128716.676800
673;0.495300;128716.676800
674;0.495300;128716.676800
675;0.495300;128716.676800
676;0.495300;128716.676800
677;0.495300;128716.676800
678;0.495300;128716.676800
679;0.495300;128716.676800
680;0.495300;128716.676800
681;0.495300;128716.676800
682;0.495300;128716.676800
683;0.495300;128716.676800
684;0.495300;128716.676800
685;0.495300;128716.676800
686;0.495300;128716.676800
687;0.495300;128716.676800
688;0.495300;128716.676800
689;0.495300;128716.676800
690;0.495300;128716.676800
691;0.495300;128716.676800
692;0.495300;128716.676800
693;0.495300;128716.676800
694;0.495300;128716.676800
695;0.495300;128716.676800
696;0.495300;128716.676800
697;0.495300;128716.676800
698;0.495300;128716.676800
699;0.495300;128716.676800
700;0.495300;128716.676800
701;0.495300;128716.676800
702;0.495300;128716.676800
703;0.495300;128716.676800
704;0.495300;128716.676800
705;0.495300;128716.676800
706;0.495300;128716.676800
707;0.495300;128716.676800
708;0.495300;128716.676800
709;0.495300;128716.676800
710;0.495300;128716.676800
711;0.495300;128716.676800
712;0.495300;128716.676800
713;0.495300;128716.676800
714;0.495300;128716.676800
715;0.495300;128716.676800
716;0.495300;128716.676800
717;0.495300;128716.676800
718;0.495300;128716.676800
719;0.495300;128716.676800
720;0.495300;128716.676800
721;0.495300;128716.676800
722;0.495300;128716.676800
723;0.495300;128716.676800
724;0.495300;128716.676800
725;0.495300;128716.676800
726;0.495300;128716.676800
727;0.495300;128716.676800
728;0.495300;128716.676800
729;0.495300;128716.676800
730;0.495300;128716.676800
731;0.495300;128716.676800
732;0.495300;128716.676800
733;0.495300;128716.676800
734;0.495300;128716.676800
735;0.495300;128716.676800
736;0.495300;128716.676800
737;0.495300;128716.676800
738;0.495300;128716.676800
739;0.495300;128716.676800
740;0.495300;128716.676800
741;0.495300;128716.676800
742;0.495300;128716.676800
743;0.495300;128716.676800
744;0.495300;128716.676800
745;0.495300;128716.676800
746;0.495300;128716.676800
747;0.495300;128716.676800
748;0.495300;128716.676800
749;0.495300;128716.676800
750;0.495300;128716.676800
751;0.495300;128716.676800
752;0.495300;128716.676800
753;0.495300;128716.676800
754;0.495300;128716.676800
755;0.495300;128716.676800
756;0.495300;128716.676800
757;0.495300;128716.676800
758;0.495300;128716.676800
759;0.495300;128716.676800
760;0.495300;128716.676800
761;0.495300;128716.676800
762;0.495300;128716.676800
763;0.495300;128716.676800
764;0.495300;128716.676800
765;0.495300;128716.676800
766;0.495300;128716.676800
767;0.495300;128716.676800
768;0.495300;128716.676800
769;0.495300;128716.676800
770;0.495300;128716.676800
771;0.495300;128716.676800
772;0.495300;128716.676800
773;0.495300;128716.676800
774;0.495300;128716.676800
775;0.495300;128716.676800
776;0.495300;128716.676800
777;0.495300;128716.676800
778;0.495300;128716.676800
779;0.495300;128716.676800
780;0.495300;128716.676800
781;0.495300;128716.676800
782;0.495300;128716.676800
783;0.495300;128716.676800
784;0.495300;128716.676800
785;0.495300;128716.676800
786;0.495300;128716.676800
787;0.495300;128716.676800
788;0.495300;128716.676800
789;0.495300;128716.676800
790;0.495300;128716.676800
791;0.495300;128716.676800
792;0.495300;128716.676800
793;0.495300;128716.676800
794;0.495300;128716.676800
795;0.495300;128716.676800
796;0.495300;128716.676800
797;0.495300;128716.676800
798;0.495300;128716.676800
799;0.495300;128716.676800
800;0.495300;128716.676800
801;0.495300;128716.676800
802;0.495300;128716.676800
803;0.495300;128716.676800
804;0.495300;128716.676800
805;0.495300;128716.676800
806;0.495300;128716.676800
807;0.495300;128716.676800
808;0.495300;128716.676800
809;0.495300;128716.676800
810;0.495300;128716.676800
811;0.495300;128716.676800
812;0.495300;128716.676800
813;0.495300;128716.676800
814;0.495300;128716.676800
815;0.495300;128716.676800
816;0.495300;128716.676800
817;0.495300;128716.676800
818;0.495300;128716.676800
819;0.495300;128716.676800
820;0.495300;128716.676800
821;0.495300;128716.676800
822;0.495300;128716.676800
823;0.495300;128716.676800
824;0.495300;128716.676800
825;0.495300;128716.676800
826;0.495300;128716.676800
827;0.495300;128716.676800
828;0.495300;128716.676800
829;0.495300;128716.676800
830;0.495300;128716.676800
831;0.495300;128716.676800
832;0.495300;128716.676800
833;0.495300;128716.676800
834;0.495300;128716.676800
835;0.495300;128716.676800
836;0.495300;128716.676800
837;0.495300;128716.676800
838;0.495300;128716.676800
839;0.495300;128716.676800
840;0.495300;128716.676800
841;0.495300;128716.676800
842;0.495300;128716.676800
843;0.495300;128716.676800
844;0.495300;128716.676800
845;0.495300;128716.676800
846;0.495300;128716.676800
847;0.495300;128716.676800
848;0.495300;128716.676800
849;0.495300;128716.676800
850;0.495300;128716.676800
851;0.495300;128716.676800
852;0.495300;128716.676800
853;0.495300;128716.676800
854;0.495300;128716.676800
855;0.495300;128716.676800
856;0.495300;128716.676800
857;0.495300;128716.676800
858;0.495300;128716.676800
859;0.495300;128716.676800
860;0.495300;128716.676800
861;0.495300;128716.676800
862;0.495300;128716.676800
863;0.495300;128716.676800
864;0.495300;128716.676800
865;0.495300;128716.676800
866;0.495300;128716.676800
867;0.495300;128716.676800
868;0.495300;128716.676800
869;0.495300;128716.676800
870;0.495300;128716.676800
871;0.495300;128716.676800
872;0.495300;128716.676800
873;0.495300;128716.676800
874;0.495300;128716.676800
875;0.495300;128716.676800
876;0.495300;128716.676800
877;0.495300;128716.676800
878;0.495300;128716.676800
879;0.495300;128716.676800
880;0.495300;128716.676800
881;0.495300;128716.676800
882;0.495300;128716.676800
883;0.495300;128716.676800
884;0.495300;128716.676800
885;0.495300;128716.676800
886;0.495300;128716.676800
887;0.495300;128716.676800
888;0.495300;128716.676800
889;0.495300;128716.676800
890;0.495300;128716.676800
891;0.495300;128716.676800
892;0.495300;128716.676800
893;0.495300;128716.676800
894;0.495300;128716.676800
895;0.495300;128716.676800
896;0.495300;128716.676800
897;0.495300;128716.676800
898;0.495300;128716.676800
899;0.495300;128716.676800
900;0.495300;128716.676800
901;0.495300;128716.676800
902;0.495300;128716.676800
903;0.495300;128716.676800
904;0.495300;128716.676800
905;0.495300;128716.676800
906;0.495300;128716.676800
907;0.495300;128716.676800
908;0.495300;128716.676800
909;0.495300;128716.676800
910;0.495300;128716.676800
911;0.495300;128716.676800
912;0.495300;128716.676800
913;0.495300;128716.676800
914;0.495300;128716.676800
915;0.495300;128716.676800
916;0.495300;128716.676800
917;0.495300;128716.676800
918;0.495300;128716.676800
919;0.495300;128716.676800
920;0.495300;128716.676800
921;0.495300;128716.676800
922;0.495300;128716.676800
923;0.495300;128716.676800
924;0.495300;128716.676800
925;0.495300;128716.676800
926;0.495300;128716.676800
927;0.495300;128716.676800
928;0.495300;128716.676800
929;0.495300;128716.676800
930;0.495300;128716.676800
931;0.495300;128716.676800
932;0.495300;128716.676800
933;0.495300;128716.676800
934;0.495300;128716.676800
935;0.495300;128716.676800
936;0.495300;128716.676800
937;0.495300;128716.676800
938;0.495300;128716.676800
939;0.495300;128716.676800
940;0.495300;128716.676800
941;0.495300;128716.676800
942;0.495300;128716.676800
943;0.495300;128716.676800
944;0.495300;128716.676800
945;0.495300;128716.676800
946;0.495300;128716.676800
947;0.495300;128716.676800
948;0.495300;128716.676800
949;0.495300;128716.676800
950;0.495300;128716.676800
951;0.495300;128716.676800
952;0.495300;128716.676800
953;0.495300;128716.676800
954;0.495300;128716.676800
955;0.495300;128716.676800
956;0.495300;128716.676800
957;0.495300;128716.676800
958;0.495300;128716.676800
959;0.495300;128716.676800
960;0.495300;128716.676800
961;0.495300;128716.676800
962;0.495300;128716.676800
963;0.495300;128716.676800
964;0.495300;128716.676800
965;0.495300;128716.676800
966;0.495300;128716.676800
967;0.495300;128716.676800
968;0.495300;128716.676800
969;0.495300;128716.676800
970;0.495300;128716.676800
971;0.495300;128716.676800
972;0.495300;128716.676800
973;0.495300;128716.676800
974;0.495300;128716.676800
975;0.495300;128716.676800
976;0.495300;128716.676800
977;0.495300;128716.676800
978;0.495300;128716.676800
979;0.495300;128716.676800
980;0.495300;128716.676800
981;0.495300;128716.676800
982;0.495300;128716.676800
983;0.495300;128716.676800
984;0.495300;128716.676800
985;0.495300;128716.676800
986;0.495300;128716.676800
987;0.495300;128716.676800
988;0.495300;128716.676800
989;0.495300;128716.676800
990;0.495300;128716.676800
991;0.495300;128716.676800
992;0.495300;128716.676800
993;0.495300;128716.676800
994;0.495300;128716.676800
995;0.495300;128716.676800
996;0.495300;128716.676800
997;0.495300;128716.676800
998;0.495300;128716.676800
999;0.495300;128716.676800
1000;0.495300;128716.676800
