id;r1;r2;r3;dist1
16605;5095428;-9.86635;1.94095;0.14611374
129363;5999774;-10.121;2.08198;0.146156493
81501;2038076;-9.89207;1.90094;0.146498357
20292;4465873;-9.86749;2.06326;0.146835717
254576;5358460;-9.97146;2.14474;0.147526944
32440;2484471;-10.1123;1.90386;0.147831626
220498;4816131;-9.85225;1.99124;0.148009459
190118;1737501;-10.0013;1.85175;0.1482557
276771;3356691;-10.0894;1.88076;0.149032002
324029;3740891;-10.0515;2.13993;0.149106187
155651;1916294;-9.91975;1.87347;0.149832918
72328;5184112;-9.99703;2.15;0.1500294
227586;1265995;-9.92643;1.86917;0.150096748
227806;5491774;-10.0507;1.85866;0.150158202
92717;4583855;-10.0467;2.14289;0.150327782
179411;3114495;-10.1489;1.97766;0.150566549
5318;4662894;-10.001;2.15059;0.15059332
330786;1013255;-10.0512;2.14165;0.150619263
310976;3239087;-9.85337;1.96425;0.150925211
3308;3728238;-10.086;1.87593;0.150961468
213876;4198282;-10.12;2.09163;0.150983631
51006;3435774;-10.1501;1.9825;0.15111671
326378;1458796;-10.1441;1.95357;0.15139536
44833;5524470;-9.84773;1.99043;0.152570436
316687;4489771;-10.1454;2.04647;0.152645409
209134;4839998;-9.89071;1.89336;0.152697065
220368;3403893;-9.87577;1.91091;0.152872892
102904;1284183;-10.1457;2.04714;0.153136115
76333;1502880;-9.88122;2.09685;0.153259946
196669;2393159;-10.0899;1.87582;0.153305846
288032;4247840;-9.84696;1.98985;0.153376218
835;4782832;-9.85165;1.96015;0.153609065
53866;2482494;-10.1427;1.94214;0.153983991
219280;3134448;-10.062;1.85897;0.154056681
52955;3919521;-10.0801;2.13213;0.154513258
109354;4252207;-10.0818;1.86855;0.154823585
176872;1450780;-9.86838;2.08191;0.155026038
41293;1258984;-10.1421;2.06277;0.155346332
29840;1545232;-10.1257;1.90852;0.155464081
64314;1972058;-10.1549;2.0145;0.155577183
115872;5213188;-10.0089;1.84464;0.155614715
247452;3780785;-10.067;2.14071;0.155847054
288095;2003742;-9.98521;1.84483;0.155873259
10279;3078588;-9.99459;1.84415;0.15594387
176395;1949495;-10.036;2.1518;0.156010384
106952;4725732;-9.84491;2.01907;0.156258033
245247;5102361;-10.0452;1.85012;0.156547291
122650;3711646;-9.98286;2.15582;0.156759855
237591;2002107;-9.96675;1.84665;0.156913304
259032;4790008;-9.85222;1.94608;0.157309551
36838;3055534;-10.1373;2.07689;0.157363789
121342;3209542;-10.1558;1.97508;0.157780374
226710;4632541;-9.97659;2.15611;0.157855504
267081;3017453;-10.0847;1.86654;0.158068535
189134;2409343;-10.1162;1.89275;0.158129702
80458;2397927;-9.87692;2.10026;0.158747454
323691;4091677;-9.92368;1.86047;0.159038874
180424;2410272;-10.065;2.14547;0.159331481
68401;2729066;-9.9156;1.86417;0.159916068
114312;2670326;-9.8479;2.04942;0.159927316
162962;2633612;-9.92659;1.85778;0.160048607
285833;2256488;-9.87612;2.10149;0.160145167
65485;3703588;-10.1584;2.03037;0.161285142
248747;2395525;-10.0166;1.83941;0.161445682
256344;2129114;-9.85107;2.06242;0.161481892
278007;3712049;-9.9928;1.83865;0.161510565
234961;4851907;-10.162;1.98972;0.16232584
331864;1925752;-10.078;2.14237;0.162336739
304905;4990286;-9.85853;1.9188;0.163117139
5690;4024693;-9.90084;2.12968;0.163247077
268461;3448757;-10.0473;1.84341;0.163577866
363981;3941260;-10.0715;2.14735;0.163781173
111885;2687039;-10.1601;2.03692;0.164301845
205870;2833377;-10.154;1.94258;0.164356492
328531;4970190;-9.90617;1.86502;0.164388775
98745;4232720;-9.87506;2.10714;0.164587312
318417;1959234;-9.87562;2.10799;0.164718622
251797;3686052;-10.0326;2.1616;0.164855452
109626;3291054;-10.1307;1.89902;0.165164919
224131;5219800;-10.0757;1.85313;0.165231011
74785;4963648;-10.1207;1.88622;0.165874586
46867;4981438;-10.164;2.02628;0.166092259
142381;4511476;-9.86196;1.90734;0.166255578
312864;5121795;-10.1567;2.05569;0.166301732
29683;3319558;-9.83421;2.01389;0.166370839
239188;5119011;-10.1439;1.91631;0.166466892
217296;5905495;-9.85466;2.08236;0.16705354
109998;5633118;-10.0165;1.83373;0.167086693
67013;4879632;-9.92933;1.84842;0.167244567
15933;3457611;-10.167;1.98948;0.16733102
173517;3421288;-9.83712;2.03836;0.167336141
78851;4805184;-9.84475;2.06269;0.167429384
22972;5181476;-10.069;1.84713;0.167720711
238164;5033943;-10.034;1.8355;0.167976933
138583;1285762;-10.0941;1.86072;0.168088454
295465;5503097;-9.83661;1.96006;0.16820076
307590;6012196;-10.1519;1.92734;0.168383745
299808;2154302;-10.1456;2.08542;0.168807394
65538;3473369;-10.0497;1.8386;0.168878803
309454;3851257;-9.93985;1.84148;0.169548261
258638;4825612;-10.0596;2.15874;0.169559864
199337;1904132;-9.87686;2.11753;0.170225616
82114;3041394;-10.1369;2.10226;0.170876323
130256;2268341;-10.1597;2.06202;0.171320082
277026;1300942;-9.87127;1.88669;0.171495099
209024;2977154;-9.8347;1.95404;0.171570428
5725;5844088;-10.0661;2.15847;0.171703089
335274;4214263;-9.98115;1.82928;0.171757506
133305;3422496;-9.94837;2.16427;0.172192595
363500;1729544;-9.97061;1.82972;0.172797716
153868;4084170;-9.86339;2.10595;0.172880579
348135;3203975;-10.1102;2.13353;0.173130878
281889;1340739;-9.95185;2.16635;0.173178362
46093;2609758;-9.87981;2.12508;0.173466546
28324;1813499;-9.89132;1.86442;0.173762133
152194;5353470;-10.1739;2.00091;0.173902381
250498;5065774;-10.0244;2.17223;0.1739498
43488;4204194;-10.0902;2.14879;0.173995701
19443;2322387;-10.1438;2.09867;0.1743967
108251;4199242;-10.018;1.82648;0.174451112
67630;5400682;-10.0397;1.8298;0.17476879
156795;5648592;-9.83656;2.06299;0.175158139
207353;4102845;-9.82532;1.98522;0.175304167
303341;1528204;-9.99416;2.1753;0.175397251
9784;5872395;-10.1247;2.12348;0.175491881
93407;1603726;-10.0653;2.16301;0.175602819
108286;4802893;-10.1713;1.96118;0.175643623
81198;5475148;-9.9001;1.8555;0.175670885
298984;4799589;-9.89422;2.14032;0.175724531
143295;3695308;-10.1244;1.87433;0.176828473
53388;3790356;-9.93074;1.83722;0.176901882
106303;3395065;-10.1653;2.06312;0.176941302
215544;1344209;-10.1145;2.13501;0.177025281
60647;5700868;-9.8273;1.95973;0.177332915
313372;1530793;-10.1255;1.87423;0.177674823
105595;2540335;-10.0533;1.8303;0.177873494
240316;1285193;-9.96802;2.17505;0.177947248
158163;3490410;-9.9339;2.16537;0.17809112
47863;4026761;-9.87362;2.12556;0.178149426
165718;5774094;-9.97179;2.17605;0.17829584
214770;4149686;-10.1677;2.06105;0.178466783
323403;4883368;-9.9093;2.15395;0.178681539
267409;5855961;-10.1776;1.97701;0.179081825
115533;3836004;-9.93333;1.83335;0.179491257
285808;2644181;-9.98812;2.17911;0.179503556
157206;4676097;-9.89806;1.852;0.179710221
97084;1507670;-10.0259;1.82173;0.180141619
87691;3746458;-9.89618;2.14791;0.180709603
186885;3226882;-10.043;2.17587;0.181050426
142111;1148226;-9.93263;1.83194;0.181060433
153140;5446112;-10.1652;2.07443;0.181192894
26077;5572357;-10.1719;1.9418;0.181485123
210022;1718668;-10.1788;1.96764;0.181704732
244226;3741787;-9.81898;1.97438;0.182824027
65067;4758989;-10.1803;2.0304;0.18284488
21795;5842945;-10.1736;2.05789;0.182997847
76232;2986687;-10.0955;2.15612;0.183012853
129307;3329127;-10.1047;2.15025;0.183131517
196295;3537937;-9.8244;2.05238;0.183245803
95990;5187265;-9.84423;1.90336;0.1833128
100220;5623791;-9.84208;2.0932;0.183371117
305626;3159555;-9.94049;2.17388;0.183781649
153053;4741441;-9.82035;1.95735;0.184643291
302599;2697475;-9.87316;2.13472;0.185034764
126424;2547981;-10.11;2.14898;0.185189202
323218;1815121;-10.1798;1.95487;0.185377337
104732;4693030;-9.8708;2.13305;0.185458735
164187;2793455;-9.91483;2.16495;0.185640597
196674;4748292;-10.1862;1.98986;0.186475895
236430;2675557;-10.0208;1.81442;0.186742005
329303;2848968;-10.1676;2.08276;0.186919709
303622;2722459;-10.1367;2.12749;0.186924022
22612;2759959;-10.0515;1.81995;0.187270533
13046;2792778;-10.124;2.14054;0.187423295
280163;4713462;-9.85397;1.8818;0.187872299
243272;1264803;-9.90869;1.8358;0.187880696
25176;3350401;-9.86279;1.87124;0.188164082
97953;2689503;-10.1849;1.96271;0.188622783
295345;3073555;-10.1783;2.0624;0.188903812
60926;4220998;-10.1878;2.02292;0.189193463
114928;1041801;-10.0267;1.81218;0.189708309
55198;5246417;-9.81524;2.0433;0.189766034
59413;5525275;-10.177;2.06879;0.189897509
37924;5183522;-10.0938;1.83465;0.190102768
62725;2550077;-10.1726;2.08034;0.19038192
131063;4806819;-10.1775;2.07;0.190804219
296928;2179861;-10.0181;2.19;0.190860184
167090;5068069;-9.96326;1.81161;0.191939104
13606;4383211;-10.0357;2.18892;0.192263508
1105;3875432;-10.0473;2.18638;0.192288311
75995;4761056;-10.0943;2.16794;0.192604085
363333;3907213;-9.82159;1.92672;0.192873239
74859;5585188;-9.82065;2.07134;0.193017663
165597;2125241;-9.80824;1.97526;0.193349335
152858;4049171;-9.94067;2.18407;0.193395485
26040;3089581;-10.1027;2.16416;0.193638311
296657;2746085;-9.83821;2.10706;0.194004762
357851;1013466;-9.98045;2.19346;0.194445298
88673;1870968;-10.1903;2.0403;0.194520385
329784;5457066;-10.1789;1.92129;0.195449416
139824;3699448;-10.0046;1.8044;0.195654083
51617;1553859;-10.0053;2.1956;0.195671792
198050;2572739;-9.99184;2.19555;0.195720178
302075;4967947;-9.84163;1.88452;0.196001753
253080;2557677;-10.1022;1.83271;0.196037711
288594;4502034;-10.1734;2.09184;0.196219636
238862;1115093;-9.90828;1.82642;0.196322629
74240;2695512;-9.82258;1.91591;0.196338953
211426;5131542;-10.1886;2.05467;0.196363869
137494;4027870;-9.95673;1.80841;0.19641543
97623;1447055;-10.1835;1.92959;0.196544697
317129;5290103;-9.80956;1.95035;0.196805783
88732;3257409;-10.136;2.14258;0.197040748
180329;5561530;-9.9266;1.81679;0.19736632
233875;2235525;-10.1742;2.09286;0.19740471
278718;4398425;-9.85268;2.1323;0.198006243
106913;5428814;-9.97381;1.80368;0.19805923
277594;4374358;-10.0831;2.17981;0.198083937
259089;5405026;-9.94357;1.80982;0.198375344
53683;4026515;-9.86966;1.85033;0.198468195
233447;4254891;-9.99701;2.19849;0.198512519
123286;5449092;-10.1993;2.00623;0.199397349
15045;5009346;-9.945;2.19179;0.199520435
278504;1389261;-10.197;2.03542;0.200158878
110407;1014126;-9.94527;2.19265;0.200273302
237920;1280462;-10.0767;1.81475;0.200500505
111724;4967396;-10.2006;1.99646;0.200631233
7763;3336589;-10.1964;1.95815;0.200809319
245763;4026414;-10.2016;2.00587;0.20168544
357662;3899433;-9.87672;2.16013;0.202088038
145687;5858884;-10.2024;1.99393;0.202491
191954;3097216;-9.911;1.81764;0.202919121
161081;2768753;-9.85101;2.13825;0.203251279
357648;3249647;-9.9703;2.20114;0.203320903
317066;2307124;-10.1749;2.10397;0.203469337
26663;5655017;-10.1773;2.10043;0.203768189
87796;5257654;-10.1733;2.10747;0.203918344
282109;1236759;-10.1973;2.05161;0.203938427
165808;2844421;-10.1449;1.85649;0.203939035
123645;2821405;-9.82634;2.1072;0.204082424
171099;3558186;-9.83626;1.87788;0.204264735
241881;1848225;-9.80418;2.05848;0.204365806
33499;2227357;-10.2032;1.97666;0.20453605
32995;5407169;-9.85986;1.85067;0.204789327
277100;1776010;-9.84795;2.13741;0.204940749
3989;4790490;-9.93277;2.194;0.205318954
258055;2961860;-10.0494;2.19979;0.205806715
213122;3534374;-9.99947;1.79413;0.205870682
125139;5422262;-9.79519;2.02121;0.205905319
274179;3835974;-9.97947;1.79507;0.205955786
70745;1018383;-10.1031;1.82153;0.20610956
219114;5757587;-10.2062;1.9987;0.206204098
299323;5761743;-9.98284;2.20578;0.206494247
105519;4977948;-10.176;2.10802;0.206505013
312430;4370755;-10.1033;1.82097;0.206694535
158761;1129170;-10.1818;2.09838;0.206712033
295147;2230162;-10.1431;2.14929;0.206797278
136461;5389126;-9.81634;1.9049;0.206821192
214101;4510146;-9.83499;1.87528;0.206841433
260583;2547963;-9.98819;2.20664;0.206977211
8444;5571285;-9.95653;2.20282;0.207426115
320906;2773857;-10.2016;1.94908;0.207931254
189777;4187790;-10.0167;1.79228;0.208390231
92085;5232267;-9.79656;1.95385;0.208608859
320497;3993864;-10.166;1.87221;0.209490535
34225;4663321;-9.90112;2.18474;0.209537877
282758;4173453;-10.173;2.11829;0.209574627
275628;1753054;-10.1865;2.09571;0.209625032
272964;2976921;-10.1109;2.17808;0.209788695
111518;4225792;-9.89764;1.81677;0.20988283
329019;5740650;-9.84257;1.86114;0.209919757
143798;1710927;-10.2053;2.04742;0.210705354
72081;4292229;-9.79481;1.95204;0.210720425
147428;5820332;-9.79142;2.03056;0.210806855
357195;4979128;-10.1408;1.84277;0.211059027
290753;5780179;-10.0552;1.79601;0.211326667
17751;5141732;-9.79141;1.96458;0.211575907
10955;2361134;-10.0112;2.2113;0.211596621
34851;3573656;-9.8194;1.88964;0.211649922
154294;4619140;-9.91343;2.19334;0.211836542
274660;2409824;-10.0971;1.81172;0.211843736
352181;5290990;-10.1896;1.90458;0.212257241
13872;4632074;-9.82289;1.8823;0.212652868
149716;5242948;-10.1851;2.10692;0.213761307
291814;3684495;-10.1507;1.84818;0.213915409
156577;3584029;-9.95522;1.79076;0.213978097
170365;5292365;-10.1819;2.11284;0.214057178
224230;3965885;-9.78771;2.03119;0.21456901
142546;4600443;-10.048;2.20921;0.214645811
136231;3936648;-10.114;2.18212;0.214857382
362033;4195452;-9.8849;2.18173;0.215113465
310840;1712922;-10.1005;2.19065;0.215517221
313890;4037264;-9.88467;1.81785;0.215591353
205276;5650438;-9.786;2.0295;0.216023726
109624;1163004;-10.2063;1.93468;0.216394067
349416;3122355;-9.92441;2.20352;0.217104211
113051;5678043;-10.0648;2.20742;0.217306457
132889;1746796;-9.78247;2.01215;0.217869051
56259;5656333;-10.1912;2.10482;0.218047409
320491;5066878;-9.95141;1.78726;0.218218459
154980;3589209;-10.1536;2.15506;0.218258021
340503;2218761;-9.80264;2.09344;0.218362092
191897;6023141;-10.2135;2.04653;0.218511535
293757;5347320;-9.99899;1.78136;0.218642333
247253;1445307;-10.2004;1.91242;0.218701661
238736;2083356;-10.0891;1.80003;0.218921929
333533;5264840;-9.99965;2.21935;0.219350279
133975;1463368;-10.0967;1.80302;0.219435663
192805;4028783;-10.0686;2.20845;0.219447858
352352;2105457;-10.1964;2.09809;0.219532704
