id;r1;r2;r3;dist1
133328;3835277;-10,104;1,92207;0,129958012
121454;2794272;-10,1148;1,9378;0,13056753
361679;3095402;-10,0166;1,87036;0,130698468
294223;5077104;-10,1145;2,06642;0,132370187
205516;5233122;-9,87221;1,96217;0,133271876
79847;2238702;-10,0339;2,12919;0,133563716
347224;4554687;-10,0875;2,1011;0,133706619
16054;4468659;-10,0742;1,88696;0,135217165
235267;3327362;-10,0757;1,88669;0,136270489
351771;2197523;-10,1044;2,08764;0,136308949
174347;5683437;-10,1295;1,95341;0,137625863
242662;3292257;-10,0388;2,13264;0,138198443
307815;3899953;-9,99271;1,86164;0,138551917
58130;1741683;-10,1048;2,09095;0,13876218
7124;1726340;-9,8713;2,05246;0,138981084
75861;3866477;-10,0447;2,13395;0,141211517
145011;2663876;-10,1423;1,98497;0,143091547
44674;5995016;-9,86128;1,96289;0,143598017
53378;2165024;-10,1438;1,99198;0,144023472
150182;2849786;-10,1384;2,04067;0,144251894
340706;3293339;-10,1395;2,03902;0,144854446
190118;1737501;-10,0013;1,85175;0,1482557
276771;3356691;-10,0894;1,88076;0,149032002
324029;3740891;-10,0515;2,13993;0,149106187
155651;1916294;-9,91975;1,87347;0,149832918
92717;4583855;-10,0467;2,14289;0,150327782
5318;4662894;-10,001;2,15059;0,15059332
310976;3239087;-9,85337;1,96425;0,150925211
51006;3435774;-10,1501;1,9825;0,15111671
326378;1458796;-10,1441;1,95357;0,15139536
220368;3403893;-9,87577;1,91091;0,152872892
76333;1502880;-9,88122;2,09685;0,153259946
53866;2482494;-10,1427;1,94214;0,153983991
219280;3134448;-10,062;1,85897;0,154056681
52955;3919521;-10,0801;2,13213;0,154513258
176872;1450780;-9,86838;2,08191;0,155026038
115872;5213188;-10,0089;1,84464;0,155614715
247452;3780785;-10,067;2,14071;0,155847054
176395;1949495;-10,036;2,1518;0,156010384
245247;5102361;-10,0452;1,85012;0,156547291
226710;4632541;-9,97659;2,15611;0,157855504
267081;3017453;-10,0847;1,86654;0,158068535
68401;2729066;-9,9156;1,86417;0,159916068
114312;2670326;-9,8479;2,04942;0,159927316
162962;2633612;-9,92659;1,85778;0,160048607
65485;3703588;-10,1584;2,03037;0,161285142
278007;3712049;-9,9928;1,83865;0,161510565
304905;4990286;-9,85853;1,9188;0,163117139
5690;4024693;-9,90084;2,12968;0,163247077
363981;3941260;-10,0715;2,14735;0,163781173
205870;2833377;-10,154;1,94258;0,164356492
328531;4970190;-9,90617;1,86502;0,164388775
98745;4232720;-9,87506;2,10714;0,164587312
142381;4511476;-9,86196;1,90734;0,166255578
239188;5119011;-10,1439;1,91631;0,166466892
15933;3457611;-10,167;1,98948;0,16733102
238164;5033943;-10,034;1,8355;0,167976933
307590;6012196;-10,1519;1,92734;0,168383745
65538;3473369;-10,0497;1,8386;0,168878803
82114;3041394;-10,1369;2,10226;0,170876323
130256;2268341;-10,1597;2,06202;0,171320082
277026;1300942;-9,87127;1,88669;0,171495099
209024;2977154;-9,8347;1,95404;0,171570428
335274;4214263;-9,98115;1,82928;0,171757506
133305;3422496;-9,94837;2,16427;0,172192595
363500;1729544;-9,97061;1,82972;0,172797716
153868;4084170;-9,86339;2,10595;0,172880579
348135;3203975;-10,1102;2,13353;0,173130878
281889;1340739;-9,95185;2,16635;0,173178362
250498;5065774;-10,0244;2,17223;0,1739498
67630;5400682;-10,0397;1,8298;0,17476879
156795;5648592;-9,83656;2,06299;0,175158139
303341;1528204;-9,99416;2,1753;0,175397251
298984;4799589;-9,89422;2,14032;0,175724531
106303;3395065;-10,1653;2,06312;0,176941302
313372;1530793;-10,1255;1,87423;0,177674823
105595;2540335;-10,0533;1,8303;0,177873494
158163;3490410;-9,9339;2,16537;0,17809112
165718;5774094;-9,97179;2,17605;0,17829584
214770;4149686;-10,1677;2,06105;0,178466783
323403;4883368;-9,9093;2,15395;0,178681539
267409;5855961;-10,1776;1,97701;0,179081825
285808;2644181;-9,98812;2,17911;0,179503556
87691;3746458;-9,89618;2,14791;0,180709603
26077;5572357;-10,1719;1,9418;0,181485123
65067;4758989;-10,1803;2,0304;0,18284488
76232;2986687;-10,0955;2,15612;0,183012853
196295;3537937;-9,8244;2,05238;0,183245803
305626;3159555;-9,94049;2,17388;0,183781649
323218;1815121;-10,1798;1,95487;0,185377337
104732;4693030;-9,8708;2,13305;0,185458735
236430;2675557;-10,0208;1,81442;0,186742005
303622;2722459;-10,1367;2,12749;0,186924022
13046;2792778;-10,124;2,14054;0,187423295
97953;2689503;-10,1849;1,96271;0,188622783
295345;3073555;-10,1783;2,0624;0,188903812
59413;5525275;-10,177;2,06879;0,189897509
296928;2179861;-10,0181;2,19;0,190860184
363333;3907213;-9,82159;1,92672;0,192873239
74859;5585188;-9,82065;2,07134;0,193017663
165597;2125241;-9,80824;1,97526;0,193349335
26040;3089581;-10,1027;2,16416;0,193638311
296657;2746085;-9,83821;2,10706;0,194004762
329784;5457066;-10,1789;1,92129;0,195449416
302075;4967947;-9,84163;1,88452;0,196001753
288594;4502034;-10,1734;2,09184;0,196219636
74240;2695512;-9,82258;1,91591;0,196338953
211426;5131542;-10,1886;2,05467;0,196363869
278718;4398425;-9,85268;2,1323;0,198006243
233447;4254891;-9,99701;2,19849;0,198512519
123286;5449092;-10,1993;2,00623;0,199397349
237920;1280462;-10,0767;1,81475;0,200500505
111724;4967396;-10,2006;1,99646;0,200631233
245763;4026414;-10,2016;2,00587;0,20168544
161081;2768753;-9,85101;2,13825;0,203251279
282109;1236759;-10,1973;2,05161;0,203938427
241881;1848225;-9,80418;2,05848;0,204365806
277100;1776010;-9,84795;2,13741;0,204940749
3989;4790490;-9,93277;2,194;0,205318954
213122;3534374;-9,99947;1,79413;0,205870682
125139;5422262;-9,79519;2,02121;0,205905319
274179;3835974;-9,97947;1,79507;0,205955786
70745;1018383;-10,1031;1,82153;0,20610956
312430;4370755;-10,1033;1,82097;0,206694535
214101;4510146;-9,83499;1,87528;0,206841433
8444;5571285;-9,95653;2,20282;0,207426115
320906;2773857;-10,2016;1,94908;0,207931254
189777;4187790;-10,0167;1,79228;0,208390231
34225;4663321;-9,90112;2,18474;0,209537877
282758;4173453;-10,173;2,11829;0,209574627
275628;1753054;-10,1865;2,09571;0,209625032
72081;4292229;-9,79481;1,95204;0,210720425
147428;5820332;-9,79142;2,03056;0,210806855
10955;2361134;-10,0112;2,2113;0,211596621
34851;3573656;-9,8194;1,88964;0,211649922
13872;4632074;-9,82289;1,8823;0,212652868
149716;5242948;-10,1851;2,10692;0,213761307
142546;4600443;-10,048;2,20921;0,214645811
136231;3936648;-10,114;2,18212;0,214857382
310840;1712922;-10,1005;2,19065;0,215517221
205276;5650438;-9,786;2,0295;0,216023726
109624;1163004;-10,2063;1,93468;0,216394067
349416;3122355;-9,92441;2,20352;0,217104211
113051;5678043;-10,0648;2,20742;0,217306457
56259;5656333;-10,1912;2,10482;0,218047409
293757;5347320;-9,99899;1,78136;0,218642333
238736;2083356;-10,0891;1,80003;0,218921929
133975;1463368;-10,0967;1,80302;0,219435663
352352;2105457;-10,1964;2,09809;0,219532704
14632;2936985;-10,1923;2,10611;0,219632926
352200;3393949;-9,96194;2,2167;0,220016939
202827;3581521;-9,80165;1,90313;0,220740842
299068;1069791;-9,88451;1,81175;0,220852898
362472;3498362;-9,83338;2,14497;0,220858609
361959;4057323;-10,124;2,18277;0,220863924
57505;3906214;-9,81962;1,87234;0,220984208
122491;2052062;-10,0674;1,78899;0,221512934
156725;5567825;-10,0961;2,19966;0,221583676
284323;2877024;-10,2066;1,91882;0,221976919
2144;5165511;-9,78856;2,06785;0,222059668
310174;2339492;-10,1183;2,18809;0,222199771
100473;1109360;-9,79;2,07297;0,222316488
301012;1816274;-9,784;2,05569;0,223063614
64350;3847535;-9,84099;2,15683;0,223337926
329839;2742631;-10,1481;1,83276;0,223389408
277457;1968567;-10,0098;1,77677;0,223445011
2016;3332455;-10,1446;1,82897;0,223965223
75653;1145758;-10,1758;2,1388;0,223989018
205030;2227674;-9,94444;1,78286;0,224135435
338872;1476869;-10,0095;1,77527;0,224930707
284241;1599746;-9,9735;2,22434;0,225899725
293403;5181640;-10,1435;2,17491;0,226242697
306819;3789021;-10,186;2,12969;0,226749854
180825;4950889;-9,95252;1,77768;0,227333528
237176;1015381;-10,2239;1,96043;0,227369732
68544;5028792;-10,2229;2,04577;0,22755066
78738;1222231;-9,77348;2,02503;0,227898686
19360;3618808;-9,90385;1,79331;0,227959599
56660;2103480;-9,93793;2,22035;0,228925331
342519;4785592;-9,94607;2,22448;0,230867311
334075;5622917;-10,2085;1,90079;0,230900139
236127;5840211;-9,7697;2,029;0,232118698
334869;5472926;-10,0413;2,22859;0,232290934
83890;4152878;-9,79577;2,11282;0,233320049
286726;4873056;-9,76812;1,97324;0,233419005
219151;1168690;-9,76688;2,01415;0,233549046
103398;3326251;-9,96874;1,76819;0,233908238
10984;3411906;-10,1623;1,83139;0,234031242
85908;5982820;-9,8071;2,13265;0,234107737
87263;3600860;-10,1941;1,86724;0,235159579
205634;1326142;-10,1826;2,1485;0,235361445
207012;5715025;-9,9742;1,76561;0,235805666
318527;1768301;-9,80769;2,13795;0,236671373
110789;2787062;-10,2314;1,94978;0,236786842
139907;4544416;-10,1654;2,16951;0,236834964
70168;5758811;-9,89435;1,78711;0,237663785
30679;5787371;-9,88269;2,20729;0,238182242
143509;2047518;-10,13;2,20016;0,238671376
114998;1709656;-10,2263;2,07681;0,238980054
308224;2857616;-10,1934;1,85959;0,238994829
26672;5623570;-9,93093;2,22881;0,239007701
190986;5865766;-9,92917;2,22832;0,239054202
226023;5850127;-9,77279;2,07548;0,239419328
163399;1938416;-10,1733;2,16668;0,240447733
30055;3388750;-9,9161;1,77445;0,240649148
145453;4779400;-9,79184;1,87543;0,242586625
126331;5450759;-9,9821;1,75803;0,242631183
179594;4264468;-10,1098;2,21656;0,242805011
164263;4122517;-10,0895;2,22658;0,243615981
165359;1557620;-10,0408;1,75979;0,243650332
329431;5751313;-9,76303;1,94103;0,244197137
304132;2912172;-10,0878;1,77213;0,244199871
72060;5138260;-9,91803;2,23055;0,244688339
88860;1881245;-10,1298;1,79256;0,244702664
179402;3234400;-10,0073;2,24544;0,245548536
174576;3516150;-9,95901;2,24449;0,24790228
187004;2216642;-9,79739;2,14311;0,248055002
137870;4067846;-10,1251;2,21451;0,248323479
213417;2721227;-9,81089;1,8367;0,249858924
255642;5778163;-9,75018;2,018;0,250467627
294544;5401064;-9,78396;1,87257;0,250822022
111071;1136960;-10,2401;1,92692;0,25097549
351469;3348287;-10,21;2,13746;0,250988549
110981;3701466;-10,0335;2,24915;0,251392069
104234;4226816;-10,1764;1,82078;0,25146922
75058;2547544;-9,98559;2,25265;0,253060607
209853;2443719;-10,2092;2,14302;0,253415391
145351;5145071;-10,2511;2,0349;0,253513747
161172;3872117;-10,1556;2,20065;0,253912943
103228;5005076;-10,2498;1,94486;0,25581333
302941;3221819;-9,89141;1,76834;0,255847892
239224;5900015;-10,1003;2,23547;0,255941812
32747;2343178;-9,93828;2,24921;0,256739133
330760;3216260;-9,96368;2,25503;0,257603267
315604;2100665;-9,79173;1,84782;0,257944074
323357;5636425;-10,2332;2,11033;0,257982459
188576;3766859;-10,1008;2,23827;0,258714578
143690;5350915;-9,78532;2,14467;0,258876247
44575;3921888;-10,0032;2,25923;0,25924975
257519;3195967;-10,1176;2,23157;0,259719897
60108;5187142;-10,0919;1,75659;0,26018078
125137;1589883;-9,7949;2,16144;0,261015102
334061;3871213;-9,8093;1,82051;0,261883848
10120;4023712;-10,2538;2,0653;0,262065889
122457;1559041;-10,0948;1,75443;0,2632331
202945;1708125;-10,2509;1,91945;0,263513021
342121;5452943;-10,1895;1,81663;0,263694533
59833;2431865;-10,2543;2,06977;0,263697446
231066;2370728;-10,1832;2,19001;0,263943252
89177;1086421;-10,1878;2,18564;0,264066373
278781;4480830;-9,80452;1,82131;0,264844382
209661;1133923;-9,95507;1,73841;0,265420483
214607;1544308;-10,1671;1,79373;0,26546134
125644;4737336;-9,80795;1,8164;0,265691856
95700;1687816;-10,2612;1,94972;0,265995335
209206;5523155;-9,78846;1,83826;0,266287437
327981;2695108;-9,74009;1,94176;0,266355225
44988;1523406;-10,2361;2,12372;0,266551774
359923;1674828;-10,0457;2,26264;0,266586308
174981;2157589;-10,1176;2,23932;0,266653
62826;4589496;-9,85719;2,22603;0,2673654
2561;5877792;-9,78367;1,8419;0,267944544
252536;2131754;-10,2544;2,08439;0,268031774
203224;2732505;-10,265;2,04138;0,268211306
50247;1823054;-9,73179;1,98932;0,268422552
307743;4056322;-10,2549;2,08472;0,268610291
127754;1093313;-9,96292;2,26624;0,268809717
335911;5466834;-9,93943;2,26227;0,269173323
117802;1278723;-10,2687;2,02033;0,269467992
78630;2529521;-9,98132;2,26884;0,269488196
180621;4160753;-9,7773;1,84709;0,270142107
45431;3358957;-9,98845;2,26992;0,270167002
348934;3206384;-9,90134;1,74807;0,270559643
338917;4139063;-9,7887;2,169;0,270571044
67236;1806539;-10,238;1,86991;0,271233125
121763;5818240;-10,1584;2,22061;0,271586694
270664;3196110;-10,1039;2,25142;0,272042692
134377;4720525;-9,7608;1,86996;0,272262817
106760;5347699;-10,2505;1,89317;0,27232866
355245;3706853;-10,2534;1,90006;0,272395968
344463;5044869;-9,74904;1,89316;0,272755765
256772;4268464;-9,78037;1,83775;0,273061164
115085;1301152;-10,0608;2,26639;0,273240319
360393;1006773;-10,129;2,24101;0,273362068
336812;2152035;-10,0382;2,27132;0,273995953
222204;1685985;-9,79092;1,8229;0,274005212
104137;3824489;-10,2532;1,89519;0,274035356
287077;4674732;-10,0869;2,2599;0,274043099
32880;2653937;-9,8756;1,75519;0,274603889
164099;1787942;-9,79489;1,81552;0,27586769
79604;3999284;-9,92114;2,26505;0,276532823
292180;4927830;-9,72582;2,03738;0,276716347
65807;5833100;-9,7489;2,11649;0,276805221
22614;5368750;-10,2204;1,83251;0,276819544
18422;1750711;-10,2191;1,83042;0,277059897
118048;5442996;-9,72976;2,06217;0,277299056
112618;5208871;-9,73175;2,07077;0,277428289
143129;4963488;-10,2196;1,83009;0,277657285
55611;4263230;-9,74327;1,89384;0,277813316
263980;5271657;-10,2734;2,05018;0,277966891
69174;3975032;-10,2503;2,12253;0,278682061
77758;3519380;-10,2253;2,16555;0,279583427
177885;3904417;-10,2796;2,0053;0,279650228
145944;3884873;-10,028;1,72151;0,279894052
260020;5222078;-10,1402;1,75761;0,280015985
106393;3154022;-9,95278;1,72361;0,280394651
326021;5377659;-10,2732;2,06454;0,280719881
239249;1829196;-10,2323;1,84201;0,280934388
189775;4832490;-10,2664;1,90941;0,281381428
318056;2914481;-10,2804;1,9724;0,281755071
316120;5421137;-10,1273;1,74859;0,281801842
21400;4634449;-10,1863;2,21207;0,282278896
108964;5527029;-10,2821;1,98476;0,282511358
235490;2974571;-9,94692;1,72219;0,282835434
173316;4639616;-9,85296;1,75801;0,283160593
76092;5066736;-10,2826;2,01845;0,283201629
122753;1515364;-9,73268;2,09363;0,283242933
121216;5771801;-10,279;1,95006;0,283434302
253513;2493154;-9,9561;2,28024;0,283657659
280265;4990103;-10,0735;2,27398;0,28366757
75214;2798423;-10,1571;2,23701;0,284348642
98406;5728088;-10,2511;2,13495;0,285066155
212396;5077406;-9,71937;2,05561;0,286086821
24751;2321568;-9,98302;1,71311;0,287392054
333680;1673230;-10,0446;2,28469;0,288162378
351092;2194688;-9,71382;1,95889;0,289117665
64955;4481446;-10,0879;2,27566;0,289335179
325322;4107823;-9,72404;2,08716;0,289397283
88615;4501023;-10,2393;2,16316;0,289630239
98359;1582730;-9,74219;2,13471;0,29088276
244365;2642176;-10,1718;2,23545;0,291465165
352730;5732145;-9,80476;1,78359;0,291465171
359816;5768289;-10,1603;1,75607;0,291886853
81844;2110489;-9,94353;1,71269;0,292806928
349295;5690559;-9,93264;2,28522;0,293066235
57958;1290539;-9,73809;1,86813;0,293234624
215393;1235917;-10,0429;2,29029;0,293442829
150803;1148512;-9,99904;2,2949;0,294901563
133543;4375328;-10,0747;2,28533;0,294946264
165563;1900130;-10,274;1,8903;0,295144185
159287;5514215;-9,91275;2,28201;0,295198582
260727;4989174;-10,2952;2,01339;0,295503523
123746;3829600;-10,0729;1,71324;0,295881239
57496;4511532;-10,0508;2,29183;0,296218482
11900;5587666;-10,2721;2,11832;0,296712036
86411;1325401;-10,214;1,79412;0,296955509
260402;2400371;-10,2443;1,83071;0,297223139
58271;1340816;-9,92551;2,28782;0,297303065
38466;5431835;-9,87638;1,72937;0,297527312
259529;1440760;-10,2971;2,02004;0,297775102
7012;3052525;-10,1846;2,23369;0,297805601
298454;2882390;-10,1921;1,7721;0,298061772
116120;5804023;-9,70299;2,02949;0,298470434
19276;4451628;-9,73061;1,86712;0,30037987
66388;4051790;-10,2994;2,02652;0,300572238
183825;4984127;-10,273;1,87262;0,301255148
352514;2451858;-10,1332;2,27112;0,302073326
343829;5314952;-10,2979;1,94972;0,30211337
259948;5829750;-9,71266;2,09362;0,30220685
204999;4103132;-10,0037;2,30235;0,302372638
161962;3792392;-10,2236;1,79613;0,302588726
215025;5429009;-10,0573;2,2981;0,303557079
141550;4251295;-10,1952;2,23254;0,303608122
209013;3125862;-10,2545;1,8341;0,303797729
123875;1502845;-10,1526;2,26275;0,303849177
132275;4353839;-10,1231;2,27799;0,304026397
18556;2276399;-9,84825;1,73647;0,304098871
228680;3075385;-10,2396;1,81118;0,30505926
157900;2484515;-10,0688;2,29864;0,306462542
249855;4319233;-10,2542;2,17133;0,30654789
218247;2887315;-9,69458;2,03392;0,307297808
349653;6005269;-10,2664;1,84672;0,307349505
17934;5700172;-9,74446;2,17157;0,307793691
217699;4495000;-10,183;1,75245;0,307847369
28043;3518943;-10,2165;1,78039;0,308384179
311449;4397521;-10,3041;2,05193;0,308502082
254009;5561713;-10,0002;2,30903;0,309030065
294317;3649289;-9,72859;2,14819;0,309230762
352387;5317382;-9,69181;2,02568;0,309258045
68901;5833193;-9,84259;1,73341;0,309593502
271843;1757024;-10,048;2,30592;0,309662795
158476;6024581;-10,277;1,86079;0,310013587
29925;2729407;-10,2642;1,83752;0,31016349
66890;5998976;-10,1628;2,26406;0,310212062
123392;4351829;-10,284;1,87503;0,310279714
70950;5287808;-10,2043;2,23387;0,310537706
324715;5164497;-10,125;2,28472;0,310950926
292450;5739159;-10,3045;2,06379;0,311109971
1374;4504985;-10,0714;1,69718;0,311123629
248908;2304222;-9,69275;1,9488;0,311486761
47777;3669353;-9,93436;2,30461;0,311602089
275945;5795326;-9,68903;1,97927;0,31166019
205946;4114320;-9,84644;2,2714;0,311831098
94507;2091716;-9,70804;2,11006;0,312015777
262593;5425156;-10,3061;2,0627;0,312455597
134945;3075408;-9,68652;1,9942;0,313533651
180704;5561683;-9,73541;1,83098;0,31396756
124151;3240591;-10,1474;1,72254;0,314182768
134454;1502540;-9,68568;1,9982;0,314325154
71398;2675658;-10,308;1,93531;0,314720187
245414;5872809;-10,1956;2,24722;0,315241318
205270;2402360;-10,2724;1,84123;0,315292995
76614;5213484;-10,1465;2,27929;0,315380967
150909;1014448;-9,6974;2,09038;0,315808968
274767;5570555;-9,71766;2,14163;0,315871703
35611;5321868;-10,1029;2,29895;0,316163743
257571;1820228;-10,3066;1,92278;0,316174775
165619;5699842;-10,1275;1,71064;0,316204775
259457;5811746;-10,2905;2,12752;0,317256364
233414;5834551;-9,76178;2,20961;0,317309188
113407;1996632;-9,96433;2,3153;0,317311265
287852;5988898;-10,1487;2,28093;0,317857444
231481;4768237;-9,87743;2,29409;0,318610001
97837;5104243;-9,84115;2,27623;0,318647667
16319;2781740;-10,11;1,70078;0,318798696
199060;1892759;-9,7283;2,16689;0,318862293
318535;5141603;-10,2287;1,77727;0,319237126
258148;1876363;-10,2716;2,16832;0,319528062
291590;2606154;-10,2387;1,78739;0,319657163
339888;5883555;-10,2995;1,88783;0,319816133
131302;4857924;-9,86154;1,71146;0,320041409
210413;2129211;-9,93232;2,31355;0,320771235
85105;1363257;-9,75912;2,21209;0,320944454
72860;4719707;-10,1781;2,2678;0,321615376
314662;1083064;-9,95097;2,31822;0,321975013
208630;3166430;-9,7004;2,12173;0,323385765
60833;1606503;-10,0741;2,31514;0,323734505
233464;4841688;-9,75558;1,7869;0,324272642
27692;1910036;-10,093;1,6891;0,324511648
291635;2776930;-9,75263;1,78989;0,32455836
233315;2287484;-10,3242;1,98407;0,324591135
179300;4777243;-9,79274;1,75005;0,324702495
350670;5836803;-9,989;2,32453;0,32471637
55963;1834444;-10,3082;1,89738;0,324835504
298017;4174575;-10,3197;2,05875;0,325053307
310394;5793985;-9,73836;2,19293;0,32508072
45201;2018576;-10,0272;2,32498;0,326116299
43504;1909793;-9,80309;1,73974;0,326356884
215337;1507138;-9,67495;1,97026;0,326407675
182411;1010803;-9,9908;1,6733;0,326829512
108664;4510651;-9,86134;1,70398;0,326885968
145357;5204561;-10,3018;2,12739;0,327584267
251736;4086646;-10,1999;2,25957;0,327622641
116535;4381116;-10,271;2,18448;0,327832077
288768;3290106;-10,2278;1,76369;0,328230492
57488;5279536;-10,1088;1,69031;0,328245847
329474;1431277;-10,1635;1,71433;0,329149812
97774;3114192;-9,70991;2,15675;0,329731361
364327;3263853;-10,2694;1,80975;0,329805128
207557;1412704;-10,1038;2,31308;0,329838637
206054;3731886;-9,9249;1,67818;0,330466522
13038;3125326;-10,1955;1,73342;0,33058304
77164;1634646;-9,7334;1,80389;0,330960258
182917;2931679;-10,0928;1,6814;0,331840022
63685;1376618;-9,68192;2,0947;0,331877954
294808;1452152;-10,3068;2,12716;0,332108274
176589;2433241;-10,0702;2,32461;0,332113975
32922;2476263;-9,79451;1,73879;0,332350424
214268;2503363;-10,3084;1,8754;0,332619482
24988;2604812;-9,85568;2,30009;0,332989895
97265;5311655;-10,2141;2,25522;0,333130693
285743;5286159;-9,89744;1,68296;0,333216019
232623;1935267;-10,1594;1,70727;0,333315486
120988;5935513;-10,3033;1,8605;0,333842987
238197;4230225;-10,3115;2,12144;0,334335047
151012;2614338;-10,3259;2,07961;0,335482581
304553;3025492;-9,66427;2,00238;0,335738436
298327;3495166;-10,317;2,11167;0,336094018
234088;1807126;-9,9254;2,32806;0,336435021
167445;1426645;-9,96863;2,33497;0,336435696
300613;4739197;-9,82084;1,71495;0,336677603
274123;2573492;-10,2611;2,21278;0,336821226
342390;4607962;-10,197;1,72656;0,337013996
203407;3999251;-9,68952;2,13145;0,3371601
123225;4198909;-9,74791;1,77562;0,337484448
3597;2348986;-10,1285;1,68786;0,337555373
94606;2878360;-9,71319;1,82128;0,33793611
184752;4123603;-10,3062;1,85653;0,338145059
4297;4522128;-9,83606;2,29616;0,338507118
65089;1034238;-10,2103;2,26543;0,338643138
154914;2882555;-10,294;2,16838;0,338803519
293174;1209410;-9,6966;1,84893;0,338930236
168217;3043939;-9,66114;2,0093;0,338987595
139086;2410674;-10,3305;1,92248;0,339469587
51447;2143442;-10,3378;1,96327;0,339791014
104803;3759072;-10,3111;2,13692;0,339897479
235571;4569868;-10,3303;2,08077;0,340032179
301515;3623086;-9,76012;1,75884;0,34014785
48462;3210161;-9,8303;1,70492;0,340397263
54786;4577736;-9,93968;2,33511;0,340495543
171200;2683399;-9,88951;1,67752;0,340883251
124203;2293404;-10,2796;1,80484;0,340974465
308887;1365746;-9,83978;1,69864;0,341303821
297305;5053569;-9,88924;2,32303;0,341491081
54115;4341630;-9,75233;2,23517;0,341533831
11070;4252515;-10,0633;1,66403;0,341881165
58862;2107967;-9,67326;1,89884;0,342041479
77706;3721980;-9,68961;2,1454;0,342758096
53294;3872886;-10,18;1,70763;0,343336885
336891;4282536;-9,85595;1,68823;0,343439857
310406;3480310;-10,344;2,01734;0,344436751
204831;1833485;-10,012;1,65571;0,344499063
271557;5509192;-10,2316;2,25527;0,344675692
76147;4866048;-10,2226;2,26339;0,344855118
130930;3507833;-9,66867;1,90381;0,345010268
105744;5910820;-9,92025;2,33587;0,345208226
200136;4154297;-10,3277;2,10885;0,345305101
59004;4270201;-9,70135;1,82641;0,345434959
145433;3737961;-10,0319;1,65602;0,345456004
146567;5856882;-10,0538;1,65858;0,345632835
236418;3995838;-9,75571;1,75544;0,345669203
20641;3984217;-9,95164;2,34253;0,345927002
258310;1310627;-10,3461;2,00015;0,346100033
6945;5923106;-9,76044;1,7497;0,346466569
